Dataset,Split,Number of samples,Series length,Estimator,Run,Runtime
FordB,test,810,500,moment_quant_exact_intervals,4,0.21029758300210233
FordB,train,3636,500,moment_quant_exact_intervals,3,1.0346955839995644
FordB,test,810,500,moment_quant_exact_intervals,3,0.21066708299986203
FordB,train,3636,500,moment_quant_approx_samples,0,0.3586239169999317
FordB,test,810,500,moment_quant_approx_samples,0,0.09106183300173143
FordB,train,3636,500,moment_quant_exact_samples,6,0.465523499999108
FordB,test,810,500,moment_quant_exact_samples,6,0.10004962499806425
FordB,train,3636,500,moment_quant_approx_samples,6,0.36145274999944377
FordB,test,810,500,moment_quant_approx_samples,6,0.08862149999913527
MoteStrain,train,20,84,moment_quant_approx_auto,9,0.017743790998792974
MoteStrain,test,1252,84,moment_quant_approx_auto,9,0.046214291996875545
MoteStrain,train,20,84,moment_quant_approx_intervals,5,0.022025624999514548
MoteStrain,test,1252,84,moment_quant_approx_intervals,5,0.09224149999863585
MoteStrain,train,20,84,moment_quant_exact_intervals,1,0.009030083001562161
MoteStrain,test,1252,84,moment_quant_exact_intervals,1,0.04446487500172225
MoteStrain,train,20,84,quant_float64,4,0.021990624998579733
MoteStrain,test,1252,84,quant_float64,4,0.08918724999966798
MoteStrain,train,20,84,moment_quant_exact_auto,7,0.0035422079999989364
MoteStrain,test,1252,84,moment_quant_exact_auto,7,0.05509691600309452
MoteStrain,train,20,84,moment_quant_approx_intervals,3,0.023730375000013737
MoteStrain,test,1252,84,moment_quant_approx_intervals,3,0.08704950000173994
MoteStrain,train,20,84,moment_quant_approx_samples,7,0.018500458001653897
MoteStrain,test,1252,84,moment_quant_approx_samples,7,0.04515595900011249
MoteStrain,train,20,84,moment_quant_exact_auto,9,0.004787958001543302
MoteStrain,test,1252,84,moment_quant_exact_auto,9,0.054509665998921264
MoteStrain,train,20,84,moment_quant_exact_intervals,8,0.008291124999232125
MoteStrain,test,1252,84,moment_quant_exact_intervals,8,0.04460329200082924
MoteStrain,train,20,84,moment_quant_exact_auto,6,0.0037208749999990687
MoteStrain,test,1252,84,moment_quant_exact_auto,6,0.05427079100263654
MoteStrain,train,20,84,moment_quant_exact_intervals,2,0.009596416999556823
MoteStrain,test,1252,84,moment_quant_exact_intervals,2,0.04498579199935193
MoteStrain,train,20,84,moment_quant_exact_samples,0,0.003702707999764243
MoteStrain,test,1252,84,moment_quant_exact_samples,0,0.05412587500177324
MoteStrain,train,20,84,quant_float64,7,0.02237783300006413
MoteStrain,test,1252,84,quant_float64,7,0.09104816699982621
MoteStrain,train,20,84,quant_float64,6,0.01985512499959441
MoteStrain,test,1252,84,quant_float64,6,0.09003579199998057
MoteStrain,train,20,84,moment_quant_approx_samples,9,0.018017791997408494
MoteStrain,test,1252,84,moment_quant_approx_samples,9,0.0458181659996626
MoteStrain,train,20,84,moment_quant_exact_intervals,4,0.009581582999089733
MoteStrain,test,1252,84,moment_quant_exact_intervals,4,0.045078208000632
MoteStrain,train,20,84,moment_quant_approx_samples,8,0.018644542000401998
MoteStrain,test,1252,84,moment_quant_approx_samples,8,0.04426004100241698
MoteStrain,train,20,84,quant_float64,2,0.02082933299971046
MoteStrain,test,1252,84,quant_float64,2,0.09153825000248617
MoteStrain,train,20,84,moment_quant_exact_samples,5,0.0030987909995019436
MoteStrain,test,1252,84,moment_quant_exact_samples,5,0.05135054200218292
MoteStrain,train,20,84,moment_quant_approx_intervals,8,0.024402292001468595
MoteStrain,test,1252,84,moment_quant_approx_intervals,8,0.08804033399792388
MoteStrain,train,20,84,moment_quant_exact_intervals,3,0.008836083001369843
MoteStrain,test,1252,84,moment_quant_exact_intervals,3,0.0424532500001078
MoteStrain,train,20,84,moment_quant_approx_auto,8,0.01887575000000652
MoteStrain,test,1252,84,moment_quant_approx_auto,8,0.0411795420004637
MoteStrain,train,20,84,moment_quant_exact_intervals,0,0.0085328750028566
MoteStrain,test,1252,84,moment_quant_exact_intervals,0,0.0432193329979782
MoteStrain,train,20,84,moment_quant_exact_auto,2,0.005176833001314662
MoteStrain,test,1252,84,moment_quant_exact_auto,2,0.055648874997132225
MoteStrain,train,20,84,moment_quant_exact_auto,3,0.00339683299898752
MoteStrain,test,1252,84,moment_quant_exact_auto,3,0.05635500000062166
MoteStrain,train,20,84,moment_quant_approx_auto,6,0.019551165998564102
MoteStrain,test,1252,84,moment_quant_approx_auto,6,0.04417733299851534
MoteStrain,train,20,84,moment_quant_exact_auto,5,0.004122750000533415
MoteStrain,test,1252,84,moment_quant_exact_auto,5,0.05414516699966043
MoteStrain,train,20,84,moment_quant_approx_auto,4,0.019930333997763228
MoteStrain,test,1252,84,moment_quant_approx_auto,4,0.043065583002317
MoteStrain,train,20,84,moment_quant_approx_intervals,0,0.025534084001265
MoteStrain,test,1252,84,moment_quant_approx_intervals,0,0.09922370800268254
MoteStrain,train,20,84,moment_quant_exact_intervals,7,0.00928395799928694
MoteStrain,test,1252,84,moment_quant_exact_intervals,7,0.04709579199698055
MoteStrain,train,20,84,moment_quant_approx_auto,7,0.019522124999639345
MoteStrain,test,1252,84,moment_quant_approx_auto,7,0.04472066599919344
MoteStrain,train,20,84,moment_quant_approx_intervals,6,0.022061667001253227
MoteStrain,test,1252,84,moment_quant_approx_intervals,6,0.09343604100286029
MoteStrain,train,20,84,moment_quant_exact_samples,1,0.003777792000619229
MoteStrain,test,1252,84,moment_quant_exact_samples,1,0.055005791000439785
MoteStrain,train,20,84,quant_float64,3,0.023011249999399297
MoteStrain,test,1252,84,quant_float64,3,0.08936424999774317
MoteStrain,train,20,84,moment_quant_exact_samples,4,0.0041027500010386575
MoteStrain,test,1252,84,moment_quant_exact_samples,4,0.05354845800320618
MoteStrain,train,20,84,moment_quant_approx_auto,2,0.019645708001917228
MoteStrain,test,1252,84,moment_quant_approx_auto,2,0.04360179200011771
MoteStrain,train,20,84,quant_float64,0,0.02065595900057815
MoteStrain,test,1252,84,quant_float64,0,0.08735849999720813
MoteStrain,train,20,84,moment_quant_exact_samples,9,0.005015458998968825
MoteStrain,test,1252,84,moment_quant_exact_samples,9,0.05303841700151679
MoteStrain,train,20,84,moment_quant_approx_samples,4,0.01922533399920212
MoteStrain,test,1252,84,moment_quant_approx_samples,4,0.045095666999259265
MoteStrain,train,20,84,moment_quant_approx_intervals,1,0.02209604100062279
MoteStrain,test,1252,84,moment_quant_approx_intervals,1,0.08423862500058021
MoteStrain,train,20,84,moment_quant_approx_intervals,9,0.022127208001620602
MoteStrain,test,1252,84,moment_quant_approx_intervals,9,0.08423666699673049
MoteStrain,train,20,84,moment_quant_approx_auto,0,0.01865133300088928
MoteStrain,test,1252,84,moment_quant_approx_auto,0,0.044044207999832
MoteStrain,train,20,84,quant_float64,5,0.021442542001750553
MoteStrain,test,1252,84,quant_float64,5,0.09072637500139535
MoteStrain,train,20,84,quant_float64,1,0.01977808300216566
MoteStrain,test,1252,84,quant_float64,1,0.0901943749995553
MoteStrain,train,20,84,moment_quant_exact_auto,8,0.004040583000460174
MoteStrain,test,1252,84,moment_quant_exact_auto,8,0.05359524999948917
MoteStrain,train,20,84,moment_quant_exact_auto,1,0.0037371250000433065
MoteStrain,test,1252,84,moment_quant_exact_auto,1,0.05488208300084807
MoteStrain,train,20,84,moment_quant_exact_samples,8,0.0036355839984025806
MoteStrain,test,1252,84,moment_quant_exact_samples,8,0.05667183300101897
MoteStrain,train,20,84,moment_quant_approx_intervals,4,0.026186541999777546
MoteStrain,test,1252,84,moment_quant_approx_intervals,4,0.08916120799767668
MoteStrain,train,20,84,moment_quant_approx_samples,3,0.01874866700018174
MoteStrain,test,1252,84,moment_quant_approx_samples,3,0.04574191599749611
MoteStrain,train,20,84,moment_quant_exact_samples,6,0.004124999999476131
MoteStrain,test,1252,84,moment_quant_exact_samples,6,0.05385708399990108
MoteStrain,train,20,84,moment_quant_approx_samples,6,0.019640916998469038
MoteStrain,test,1252,84,moment_quant_approx_samples,6,0.04468383399944287
MoteStrain,train,20,84,moment_quant_approx_samples,5,0.018614625001646345
MoteStrain,test,1252,84,moment_quant_approx_samples,5,0.0425483750004787
MoteStrain,train,20,84,moment_quant_approx_samples,0,0.018466084002284333
MoteStrain,test,1252,84,moment_quant_approx_samples,0,0.04272766600115574
MoteStrain,train,20,84,quant_float64,9,0.021014458001445746
MoteStrain,test,1252,84,quant_float64,9,0.0915672920018551
MoteStrain,train,20,84,moment_quant_approx_auto,3,0.01844179199906648
MoteStrain,test,1252,84,moment_quant_approx_auto,3,0.04303745799916214
MoteStrain,train,20,84,moment_quant_approx_samples,2,0.01874225000210572
MoteStrain,test,1252,84,moment_quant_approx_samples,2,0.04562770800112048
MoteStrain,train,20,84,moment_quant_exact_intervals,6,0.007796792000590358
MoteStrain,test,1252,84,moment_quant_exact_intervals,6,0.04549595799835515
MoteStrain,train,20,84,moment_quant_approx_intervals,7,0.024834667001414346
MoteStrain,test,1252,84,moment_quant_approx_intervals,7,0.09595933400123613
MoteStrain,train,20,84,moment_quant_exact_samples,3,0.003903042001184076
MoteStrain,test,1252,84,moment_quant_exact_samples,3,0.05386858400015626
MoteStrain,train,20,84,moment_quant_approx_samples,1,0.02078441699995892
MoteStrain,test,1252,84,moment_quant_approx_samples,1,0.04260733300179709
MoteStrain,train,20,84,moment_quant_exact_intervals,9,0.008683750002091983
MoteStrain,test,1252,84,moment_quant_exact_intervals,9,0.039824749997933395
MoteStrain,train,20,84,moment_quant_approx_intervals,2,0.022931708001124207
MoteStrain,test,1252,84,moment_quant_approx_intervals,2,0.08395854199989117
MoteStrain,train,20,84,moment_quant_exact_samples,7,0.004531833998044021
MoteStrain,test,1252,84,moment_quant_exact_samples,7,0.053986083999916445
MoteStrain,train,20,84,quant_float64,8,0.021633042000757996
MoteStrain,test,1252,84,quant_float64,8,0.09000537500105565
MoteStrain,train,20,84,moment_quant_exact_auto,0,0.0033453750002081506
MoteStrain,test,1252,84,moment_quant_exact_auto,0,0.05651012500311481
MoteStrain,train,20,84,moment_quant_exact_samples,2,0.005265875002805842
MoteStrain,test,1252,84,moment_quant_exact_samples,2,0.0553523340022366
MoteStrain,train,20,84,moment_quant_exact_auto,4,0.004474165998544777
MoteStrain,test,1252,84,moment_quant_exact_auto,4,0.057640042003185954
MoteStrain,train,20,84,moment_quant_approx_auto,5,0.020400625002366723
MoteStrain,test,1252,84,moment_quant_approx_auto,5,0.0470142920021317
MoteStrain,train,20,84,moment_quant_approx_auto,1,0.017959125001652865
MoteStrain,test,1252,84,moment_quant_approx_auto,1,0.04262383300010697
MoteStrain,train,20,84,moment_quant_exact_intervals,5,0.008542874998965999
MoteStrain,test,1252,84,moment_quant_exact_intervals,5,0.040391416998318164
HouseTwenty,train,40,2000,moment_quant_exact_samples,6,0.025540667000313988
HouseTwenty,test,119,2000,moment_quant_exact_samples,6,0.05915245800133562
HouseTwenty,train,40,2000,moment_quant_approx_samples,6,0.04392191599981743
HouseTwenty,test,119,2000,moment_quant_approx_samples,6,0.061291500001971144
HouseTwenty,train,40,2000,quant_float64,6,0.11212804199749371
HouseTwenty,test,119,2000,quant_float64,6,0.242474457998469
HouseTwenty,train,40,2000,moment_quant_approx_samples,0,0.04291637500136858
HouseTwenty,test,119,2000,moment_quant_approx_samples,0,0.05865037500188919
HouseTwenty,train,40,2000,moment_quant_exact_samples,9,0.023368957998172846
HouseTwenty,test,119,2000,moment_quant_exact_samples,9,0.0729163329997391
HouseTwenty,train,40,2000,quant_float64,5,0.11304795800242573
HouseTwenty,test,119,2000,quant_float64,5,0.23784100000193575
HouseTwenty,train,40,2000,moment_quant_exact_samples,1,0.023352917000011075
HouseTwenty,test,119,2000,moment_quant_exact_samples,1,0.059589833002974046
HouseTwenty,train,40,2000,moment_quant_exact_intervals,2,0.06569312500141677
HouseTwenty,test,119,2000,moment_quant_exact_intervals,2,0.1654007500001171
HouseTwenty,train,40,2000,moment_quant_exact_samples,3,0.023931874999107094
HouseTwenty,test,119,2000,moment_quant_exact_samples,3,0.058981959002267104
HouseTwenty,train,40,2000,moment_quant_exact_intervals,8,0.0612886669987347
HouseTwenty,test,119,2000,moment_quant_exact_intervals,8,0.1629382080027426
HouseTwenty,train,40,2000,moment_quant_approx_intervals,1,0.04764095900100074
HouseTwenty,test,119,2000,moment_quant_approx_intervals,1,0.08625704199948814
HouseTwenty,train,40,2000,moment_quant_approx_intervals,3,0.05207295899890596
HouseTwenty,test,119,2000,moment_quant_approx_intervals,3,0.09523754199835821
HouseTwenty,train,40,2000,quant_float64,8,0.11109004100217135
HouseTwenty,test,119,2000,quant_float64,8,0.2399540420010453
HouseTwenty,train,40,2000,moment_quant_exact_intervals,1,0.06366616699961014
HouseTwenty,test,119,2000,moment_quant_exact_intervals,1,0.16757924999910756
HouseTwenty,train,40,2000,moment_quant_approx_auto,6,0.044655458001216175
HouseTwenty,test,119,2000,moment_quant_approx_auto,6,0.06141758300145739
HouseTwenty,train,40,2000,moment_quant_exact_intervals,5,0.06412045800243504
HouseTwenty,test,119,2000,moment_quant_exact_intervals,5,0.16609137500199722
HouseTwenty,train,40,2000,moment_quant_approx_auto,7,0.045443666000210214
HouseTwenty,test,119,2000,moment_quant_approx_auto,7,0.06166004099941347
HouseTwenty,train,40,2000,moment_quant_approx_samples,4,0.04095304099973873
HouseTwenty,test,119,2000,moment_quant_approx_samples,4,0.05908029200145393
HouseTwenty,train,40,2000,moment_quant_exact_intervals,9,0.06437629100037157
HouseTwenty,test,119,2000,moment_quant_exact_intervals,9,0.16396862499823328
HouseTwenty,train,40,2000,moment_quant_exact_samples,4,0.023923124997963896
HouseTwenty,test,119,2000,moment_quant_exact_samples,4,0.058905833000608254
HouseTwenty,train,40,2000,moment_quant_approx_intervals,2,0.046510999996826285
HouseTwenty,test,119,2000,moment_quant_approx_intervals,2,0.07640749999700347
HouseTwenty,train,40,2000,moment_quant_approx_auto,4,0.04298091600139742
HouseTwenty,test,119,2000,moment_quant_approx_auto,4,0.06129279200104065
HouseTwenty,train,40,2000,moment_quant_approx_samples,1,0.04277437499695225
HouseTwenty,test,119,2000,moment_quant_approx_samples,1,0.0607119580017752
HouseTwenty,train,40,2000,moment_quant_exact_samples,8,0.024296250001498265
HouseTwenty,test,119,2000,moment_quant_exact_samples,8,0.05770362499970361
HouseTwenty,train,40,2000,quant_float64,3,0.10492037500080187
HouseTwenty,test,119,2000,quant_float64,3,0.2291817910008831
HouseTwenty,train,40,2000,moment_quant_exact_samples,7,0.022424083002988482
HouseTwenty,test,119,2000,moment_quant_exact_samples,7,0.058313959001679905
HouseTwenty,train,40,2000,moment_quant_exact_intervals,6,0.06594204100110801
HouseTwenty,test,119,2000,moment_quant_exact_intervals,6,0.1724653329983994
HouseTwenty,train,40,2000,quant_float64,0,0.1116238329996122
HouseTwenty,test,119,2000,quant_float64,0,0.2392372920003254
HouseTwenty,train,40,2000,moment_quant_approx_samples,8,0.04176345800078707
HouseTwenty,test,119,2000,moment_quant_approx_samples,8,0.05968579099862836
HouseTwenty,train,40,2000,moment_quant_exact_samples,2,0.02454787499664235
HouseTwenty,test,119,2000,moment_quant_exact_samples,2,0.05902879199857125
HouseTwenty,train,40,2000,moment_quant_approx_auto,1,0.037944166997476714
HouseTwenty,test,119,2000,moment_quant_approx_auto,1,0.058930915998644195
HouseTwenty,train,40,2000,moment_quant_approx_auto,3,0.04558458300016355
HouseTwenty,test,119,2000,moment_quant_approx_auto,3,0.0625644169995212
HouseTwenty,train,40,2000,moment_quant_exact_auto,5,0.022838583998236572
HouseTwenty,test,119,2000,moment_quant_exact_auto,5,0.059235959000943694
HouseTwenty,train,40,2000,moment_quant_exact_auto,3,0.024599374999525025
HouseTwenty,test,119,2000,moment_quant_exact_auto,3,0.058711583998956485
HouseTwenty,train,40,2000,moment_quant_approx_intervals,7,0.05215183299878845
HouseTwenty,test,119,2000,moment_quant_approx_intervals,7,0.07656895800027996
HouseTwenty,train,40,2000,moment_quant_exact_samples,0,0.023011417000816436
HouseTwenty,test,119,2000,moment_quant_exact_samples,0,0.0579658329988888
HouseTwenty,train,40,2000,moment_quant_exact_auto,2,0.02319675000035204
HouseTwenty,test,119,2000,moment_quant_exact_auto,2,0.05822862499917392
HouseTwenty,train,40,2000,moment_quant_exact_samples,5,0.024191959000745555
HouseTwenty,test,119,2000,moment_quant_exact_samples,5,0.060335666999890236
HouseTwenty,train,40,2000,moment_quant_exact_auto,4,0.02404016699802014
HouseTwenty,test,119,2000,moment_quant_exact_auto,4,0.060996790998615324
HouseTwenty,train,40,2000,moment_quant_approx_auto,5,0.04636695900262566
HouseTwenty,test,119,2000,moment_quant_approx_auto,5,0.061571665999508696
HouseTwenty,train,40,2000,moment_quant_approx_samples,3,0.046119333997921785
HouseTwenty,test,119,2000,moment_quant_approx_samples,3,0.06084937500054366
HouseTwenty,train,40,2000,quant_float64,2,0.1251148329974967
HouseTwenty,test,119,2000,quant_float64,2,0.24723545799861313
HouseTwenty,train,40,2000,moment_quant_exact_auto,1,0.024454583999613533
HouseTwenty,test,119,2000,moment_quant_exact_auto,1,0.05878341700008605
HouseTwenty,train,40,2000,moment_quant_exact_intervals,3,0.06357999999818276
HouseTwenty,test,119,2000,moment_quant_exact_intervals,3,0.15713720900021144
HouseTwenty,train,40,2000,moment_quant_approx_intervals,0,0.047776041999895824
HouseTwenty,test,119,2000,moment_quant_approx_intervals,0,0.07716416699986439
HouseTwenty,train,40,2000,moment_quant_approx_samples,5,0.046381250002013985
HouseTwenty,test,119,2000,moment_quant_approx_samples,5,0.06407070799832582
HouseTwenty,train,40,2000,moment_quant_exact_intervals,7,0.06072416700044414
HouseTwenty,test,119,2000,moment_quant_exact_intervals,7,0.16731891599920345
HouseTwenty,train,40,2000,quant_float64,7,0.10987270799887483
HouseTwenty,test,119,2000,quant_float64,7,0.23594541700003901
HouseTwenty,train,40,2000,moment_quant_approx_auto,0,0.04358016699916334
HouseTwenty,test,119,2000,moment_quant_approx_auto,0,0.06456524999885005
HouseTwenty,train,40,2000,moment_quant_exact_auto,9,0.023261791000550147
HouseTwenty,test,119,2000,moment_quant_exact_auto,9,0.06010666700240108
HouseTwenty,train,40,2000,quant_float64,9,0.10959029199875658
HouseTwenty,test,119,2000,quant_float64,9,0.2368114169985347
HouseTwenty,train,40,2000,quant_float64,4,0.11201704099948984
HouseTwenty,test,119,2000,quant_float64,4,0.23181791699971654
HouseTwenty,train,40,2000,moment_quant_exact_auto,6,0.02355116699982318
HouseTwenty,test,119,2000,moment_quant_exact_auto,6,0.05721600000106264
HouseTwenty,train,40,2000,moment_quant_approx_auto,2,0.04398287499861908
HouseTwenty,test,119,2000,moment_quant_approx_auto,2,0.05988558399985777
HouseTwenty,train,40,2000,moment_quant_exact_auto,7,0.022860375000163913
HouseTwenty,test,119,2000,moment_quant_exact_auto,7,0.05928529100128799
HouseTwenty,train,40,2000,quant_float64,1,0.10908299999937299
HouseTwenty,test,119,2000,quant_float64,1,0.23525816699839197
HouseTwenty,train,40,2000,moment_quant_approx_samples,9,0.04290983299870277
HouseTwenty,test,119,2000,moment_quant_approx_samples,9,0.060982334001892013
HouseTwenty,train,40,2000,moment_quant_exact_auto,0,0.024656791996676475
HouseTwenty,test,119,2000,moment_quant_exact_auto,0,0.05845541600137949
HouseTwenty,train,40,2000,moment_quant_approx_intervals,6,0.04767379199984134
HouseTwenty,test,119,2000,moment_quant_approx_intervals,6,0.07725387499885983
HouseTwenty,train,40,2000,moment_quant_exact_auto,8,0.024482583001372404
HouseTwenty,test,119,2000,moment_quant_exact_auto,8,0.05994566700246651
HouseTwenty,train,40,2000,moment_quant_exact_intervals,4,0.07098841599872685
HouseTwenty,test,119,2000,moment_quant_exact_intervals,4,0.1744118749993504
HouseTwenty,train,40,2000,moment_quant_approx_intervals,4,0.05251949999728822
HouseTwenty,test,119,2000,moment_quant_approx_intervals,4,0.09136633399975835
HouseTwenty,train,40,2000,moment_quant_exact_intervals,0,0.06852987499951269
HouseTwenty,test,119,2000,moment_quant_exact_intervals,0,0.17073291700216942
HouseTwenty,train,40,2000,moment_quant_approx_samples,7,0.04045754199978546
HouseTwenty,test,119,2000,moment_quant_approx_samples,7,0.06109170799754793
HouseTwenty,train,40,2000,moment_quant_approx_intervals,5,0.054856624999956694
HouseTwenty,test,119,2000,moment_quant_approx_intervals,5,0.08406649999960791
HouseTwenty,train,40,2000,moment_quant_approx_intervals,8,0.05694437500278582
HouseTwenty,test,119,2000,moment_quant_approx_intervals,8,0.08475204099886469
HouseTwenty,train,40,2000,moment_quant_approx_auto,8,0.040409624998574145
HouseTwenty,test,119,2000,moment_quant_approx_auto,8,0.06064937499832013
HouseTwenty,train,40,2000,moment_quant_approx_auto,9,0.04344225000022561
HouseTwenty,test,119,2000,moment_quant_approx_auto,9,0.058202125001116656
HouseTwenty,train,40,2000,moment_quant_approx_samples,2,0.04050670899960096
HouseTwenty,test,119,2000,moment_quant_approx_samples,2,0.060574084000108996
HouseTwenty,train,40,2000,moment_quant_approx_intervals,9,0.0574704999999085
HouseTwenty,test,119,2000,moment_quant_approx_intervals,9,0.0776967079982569
SmoothSubspace,train,150,15,moment_quant_exact_samples,4,0.004981666999810841
SmoothSubspace,test,150,15,moment_quant_exact_samples,4,0.0017034160009643529
SmoothSubspace,train,150,15,quant_float64,2,0.004729290998511715
SmoothSubspace,test,150,15,quant_float64,2,0.0036993329995311797
SmoothSubspace,train,150,15,moment_quant_exact_intervals,8,0.0018553749978309497
SmoothSubspace,test,150,15,moment_quant_exact_intervals,8,0.0013499170017894357
SmoothSubspace,train,150,15,moment_quant_approx_intervals,1,0.005632291002257261
SmoothSubspace,test,150,15,moment_quant_approx_intervals,1,0.0051804169997922145
SmoothSubspace,train,150,15,moment_quant_approx_auto,0,0.004785417000675807
SmoothSubspace,test,150,15,moment_quant_approx_auto,0,0.004310457999963546
SmoothSubspace,train,150,15,moment_quant_exact_samples,1,0.0031002089999674354
SmoothSubspace,test,150,15,moment_quant_exact_samples,1,0.0017364999985147733
SmoothSubspace,train,150,15,moment_quant_approx_auto,6,0.004714458002126776
SmoothSubspace,test,150,15,moment_quant_approx_auto,6,0.004306999999243999
SmoothSubspace,train,150,15,moment_quant_exact_auto,2,0.002037459002167452
SmoothSubspace,test,150,15,moment_quant_exact_auto,2,0.0016776660013420042
SmoothSubspace,train,150,15,quant_float64,3,0.004512707997491816
SmoothSubspace,test,150,15,quant_float64,3,0.0037622499985445756
SmoothSubspace,train,150,15,moment_quant_exact_intervals,0,0.0017827919982664753
SmoothSubspace,test,150,15,moment_quant_exact_intervals,0,0.0013373330002650619
SmoothSubspace,train,150,15,moment_quant_exact_auto,3,0.0020558750002237502
SmoothSubspace,test,150,15,moment_quant_exact_auto,3,0.0017192079976666719
SmoothSubspace,train,150,15,moment_quant_approx_auto,9,0.004747916998894652
SmoothSubspace,test,150,15,moment_quant_approx_auto,9,0.004304749996663304
SmoothSubspace,train,150,15,quant_float64,4,0.004366791999927955
SmoothSubspace,test,150,15,quant_float64,4,0.004634082997654332
SmoothSubspace,train,150,15,moment_quant_approx_samples,6,0.0048623340007907245
SmoothSubspace,test,150,15,moment_quant_approx_samples,6,0.004371582999738166
SmoothSubspace,train,150,15,moment_quant_approx_samples,4,0.004837874999793712
SmoothSubspace,test,150,15,moment_quant_approx_samples,4,0.004513583000516519
SmoothSubspace,train,150,15,quant_float64,8,0.004441042001417372
SmoothSubspace,test,150,15,quant_float64,8,0.0037055829998280387
SmoothSubspace,train,150,15,moment_quant_approx_auto,7,0.004791915998794138
SmoothSubspace,test,150,15,moment_quant_approx_auto,7,0.004373499999928754
SmoothSubspace,train,150,15,moment_quant_approx_samples,1,0.00482120800006669
SmoothSubspace,test,150,15,moment_quant_approx_samples,1,0.0043947080012003426
SmoothSubspace,train,150,15,moment_quant_exact_intervals,3,0.0017455000015615951
SmoothSubspace,test,150,15,moment_quant_exact_intervals,3,0.00133862499933457
SmoothSubspace,train,150,15,moment_quant_exact_samples,9,0.0020933750020049047
SmoothSubspace,test,150,15,moment_quant_exact_samples,9,0.001736166999762645
SmoothSubspace,train,150,15,quant_float64,7,0.004980749999958789
SmoothSubspace,test,150,15,quant_float64,7,0.003740000000107102
SmoothSubspace,train,150,15,moment_quant_approx_intervals,4,0.005622249998850748
SmoothSubspace,test,150,15,moment_quant_approx_intervals,4,0.005169291001948295
SmoothSubspace,train,150,15,moment_quant_approx_auto,1,0.004683167000621324
SmoothSubspace,test,150,15,moment_quant_approx_auto,1,0.004455292000784539
SmoothSubspace,train,150,15,moment_quant_approx_intervals,9,0.005538541001442354
SmoothSubspace,test,150,15,moment_quant_approx_intervals,9,0.005144375001691515
SmoothSubspace,train,150,15,quant_float64,9,0.004385665997688193
SmoothSubspace,test,150,15,quant_float64,9,0.00471924999874318
SmoothSubspace,train,150,15,quant_float64,5,0.0042770420004671905
SmoothSubspace,test,150,15,quant_float64,5,0.00432974999785074
SmoothSubspace,train,150,15,moment_quant_exact_intervals,7,0.0018370830002822913
SmoothSubspace,test,150,15,moment_quant_exact_intervals,7,0.0013375419985095505
SmoothSubspace,train,150,15,moment_quant_approx_auto,5,0.0047648750005464535
SmoothSubspace,test,150,15,moment_quant_approx_auto,5,0.00444670900105848
SmoothSubspace,train,150,15,moment_quant_approx_intervals,8,0.005610083000647137
SmoothSubspace,test,150,15,moment_quant_approx_intervals,8,0.005174499998247484
SmoothSubspace,train,150,15,moment_quant_exact_intervals,9,0.0017442079988541082
SmoothSubspace,test,150,15,moment_quant_exact_intervals,9,0.001331833002041094
SmoothSubspace,train,150,15,moment_quant_approx_intervals,2,0.0055491250022896565
SmoothSubspace,test,150,15,moment_quant_approx_intervals,2,0.005160291999345645
SmoothSubspace,train,150,15,moment_quant_exact_samples,0,0.0021293329991749488
SmoothSubspace,test,150,15,moment_quant_exact_samples,0,0.0018041250004898757
SmoothSubspace,train,150,15,moment_quant_approx_intervals,0,0.005591083998297108
SmoothSubspace,test,150,15,moment_quant_approx_intervals,0,0.005167499999515712
SmoothSubspace,train,150,15,moment_quant_approx_intervals,7,0.005756999998993706
SmoothSubspace,test,150,15,moment_quant_approx_intervals,7,0.005646458997944137
SmoothSubspace,train,150,15,moment_quant_exact_samples,7,0.0021180830008233897
SmoothSubspace,test,150,15,moment_quant_exact_samples,7,0.001674583003477892
SmoothSubspace,train,150,15,moment_quant_exact_samples,8,0.0021180830008233897
SmoothSubspace,test,150,15,moment_quant_exact_samples,8,0.0016884169999684673
SmoothSubspace,train,150,15,moment_quant_exact_auto,7,0.003232124996429775
SmoothSubspace,test,150,15,moment_quant_exact_auto,7,0.0017616249970160425
SmoothSubspace,train,150,15,moment_quant_exact_auto,4,0.002193374999478692
SmoothSubspace,test,150,15,moment_quant_exact_auto,4,0.0026041670025733765
SmoothSubspace,train,150,15,moment_quant_exact_samples,2,0.0021495420005521737
SmoothSubspace,test,150,15,moment_quant_exact_samples,2,0.001671416001045145
SmoothSubspace,train,150,15,moment_quant_exact_auto,9,0.0028587910019268747
SmoothSubspace,test,150,15,moment_quant_exact_auto,9,0.0016487079992657527
SmoothSubspace,train,150,15,moment_quant_approx_auto,8,0.004709125001681969
SmoothSubspace,test,150,15,moment_quant_approx_auto,8,0.004406250001920853
SmoothSubspace,train,150,15,moment_quant_exact_intervals,1,0.0017372090005665086
SmoothSubspace,test,150,15,moment_quant_exact_intervals,1,0.0013309579990163911
SmoothSubspace,train,150,15,moment_quant_approx_samples,5,0.004721165998489596
SmoothSubspace,test,150,15,moment_quant_approx_samples,5,0.004278749998775311
SmoothSubspace,train,150,15,moment_quant_approx_samples,2,0.004733458001282997
SmoothSubspace,test,150,15,moment_quant_approx_samples,2,0.004412875001435168
SmoothSubspace,train,150,15,moment_quant_exact_samples,3,0.002183500000683125
