Dataset,Resample,Estimator,Accuracy,BalancedAccuracy,LogLoss,ROCAUC,F1,Runtime,Runtime_FeatureExtractionTrain,Runtime_ClassifierFit,Runtime_FeatureExtractionTest,Runtime_Prediction
ACSF1,20,quant,0.77,0.7699999999999999,0.6253448965565699,0.9768888888888889,0.7705430242272346,0.5995309999998426,0.1395096670021303,0.3066447080054786,0.1402941669948632,0.013082457997370511
ACSF1,21,moment_quant_exact,0.87,0.8699999999999999,0.46258007465774825,0.9947777777777778,0.8644675341185639,0.40690183399419766,0.03749191699898802,0.31932133299415,0.03302379199885763,0.01706479200220201
ACSF1,21,moment_quant_approx,0.77,0.77,0.6100491012142173,0.983,0.7687085137085137,0.4400038339954335,0.047792541998205706,0.32833695800218266,0.04671787499682978,0.017156458998215385
ACSF1,21,quant,0.87,0.8699999999999999,0.46258007465774825,0.9947777777777778,0.8644675341185639,0.6158112500124844,0.14362354201148264,0.3170899159886176,0.13864579200162552,0.01645200001075864
ACSF1,22,moment_quant_exact,0.84,0.8399999999999999,1.559353364575946,0.9616111111111111,0.8391392250680175,0.39550250000320375,0.036281125008827075,0.3083732079976471,0.033997374994214624,0.016850792002514936
ACSF1,22,moment_quant_approx,0.81,0.8100000000000002,0.6883617066531857,0.9721666666666667,0.8064804949092874,0.41571412500343286,0.04673595799249597,0.30639108300965745,0.04540324999834411,0.017183834002935328
ACSF1,22,quant,0.84,0.8399999999999999,1.559353364575946,0.9616111111111111,0.8391392250680175,0.5951682909944793,0.14100254100048915,0.3009439589950489,0.13986629100691061,0.013355499992030673
ACSF1,23,moment_quant_exact,0.81,0.8100000000000002,0.6154874348584515,0.9804444444444443,0.8062518188053254,0.39437341700249817,0.037259333999827504,0.305105374995037,0.034791625002981164,0.017217083004652523
ACSF1,23,moment_quant_approx,0.74,0.74,0.694439486827126,0.9746111111111112,0.7244101061663991,0.41948733299796004,0.047283832987886854,0.3078103750012815,0.04714770799910184,0.017245417009689845
ACSF1,23,quant,0.81,0.8100000000000002,0.6154874348584515,0.9804444444444443,0.8062518188053254,0.6005249160079984,0.141014916007407,0.305520333989989,0.1403552080009831,0.013634458009619266
ACSF1,24,moment_quant_exact,0.87,0.8699999999999999,0.5002396631506385,0.9930555555555555,0.8662233550240012,0.40401300000667106,0.03719204099616036,0.3149889170017559,0.03463245800230652,0.017199584006448276
ACSF1,24,moment_quant_approx,0.8,0.8,0.6617062051235724,0.982111111111111,0.7940271355751232,0.44473462500900496,0.046672000011312775,0.33483162499032915,0.04641049999918323,0.016820500008179806
ACSF1,24,quant,0.87,0.8699999999999999,0.5002396631506385,0.9930555555555555,0.8662233550240012,0.6109009579959093,0.14166120800655335,0.3165544169896748,0.13944754100521095,0.013237791994470172
ACSF1,25,moment_quant_exact,0.83,0.8300000000000001,0.530650163779057,0.9885555555555555,0.8305256621752783,0.4107877089991234,0.037447209004312754,0.31886091599881183,0.03758116700919345,0.016898416986805387
ACSF1,25,moment_quant_approx,0.71,0.71,1.03450844963557,0.9712777777777778,0.7098399781519986,0.43451000000641216,0.047527332993922755,0.32307787500030827,0.046802875003777444,0.01710191700840369
ACSF1,25,quant,0.83,0.8300000000000001,0.530650163779057,0.9885555555555555,0.8305256621752783,0.6220791250088951,0.14089183299802244,0.32350370900530834,0.14088808299857192,0.01679550000699237
ACSF1,26,moment_quant_exact,0.78,0.78,0.6048838923881795,0.9831666666666666,0.7742476477770596,0.3991006669966737,0.03912954199768137,0.30919658299535513,0.034138292001443915,0.016636250002193265
ACSF1,26,moment_quant_approx,0.79,0.79,0.7280505907992999,0.9652777777777779,0.7863262416977587,0.4227550420037005,0.048135250006453134,0.3141846670041559,0.046981957988464274,0.013453167004627176
ACSF1,26,quant,0.78,0.78,0.6048838923881795,0.9831666666666666,0.7742476477770596,0.6078587500087451,0.14128366600198206,0.3094889170024544,0.1402169579960173,0.016869209008291364
ACSF1,27,moment_quant_exact,0.78,0.78,0.6138732460700741,0.9779444444444445,0.7724686940166816,0.395454208002775,0.03783524999744259,0.3047371669963468,0.03567037500033621,0.017211416008649394
ACSF1,27,moment_quant_approx,0.78,0.78,0.7010923111442707,0.9708888888888889,0.7789868610921243,0.4314123340009246,0.04718812499777414,0.3197433339955751,0.04776312501053326,0.01671774999704212
ACSF1,27,quant,0.78,0.78,0.6138732460700741,0.9779444444444445,0.7724686940166816,0.6092057089990703,0.14028137500281446,0.3151096669898834,0.14028279201011173,0.01353187499626074
ACSF1,28,moment_quant_exact,0.77,0.77,0.5774207749342473,0.9824444444444445,0.766636185451975,0.399698500012164,0.037186790999840014,0.3132505000103265,0.03547799999068957,0.013783209011307918
ACSF1,28,moment_quant_approx,0.83,0.8300000000000001,0.6451912952324912,0.9767777777777777,0.8286308229692264,0.4495147500128951,0.049262541011557914,0.3358075839933008,0.04726666600618046,0.017177959001855925
ACSF1,28,quant,0.77,0.77,0.5774207749342473,0.9824444444444445,0.766636185451975,0.6095816669985652,0.14039766699715983,0.315855458000442,0.13971474999561906,0.013613792005344294
ACSF1,29,moment_quant_exact,0.79,0.79,0.7069760838305968,0.971388888888889,0.7730603302113599,0.4053446250036359,0.036013624994666316,0.3179881249961909,0.0347872500133235,0.016555624999455176
ACSF1,29,moment_quant_approx,0.72,0.72,0.7876398820096617,0.9620000000000002,0.7090066403511684,0.4509304590028478,0.048419667000416666,0.3382070420047967,0.047222499997587875,0.017081250000046566
ACSF1,29,quant,0.79,0.79,0.7069760838305968,0.971388888888889,0.7730603302113599,0.6192501250043279,0.14095825000549667,0.32548345800023526,0.13930395900388248,0.013504457994713448
Adiac,0,moment_quant_exact,0.8184143222506394,0.8267154767154767,0.7900723694659106,0.9936453538138466,0.8128104468616181,0.37292199999501463,0.0244223749905359,0.2920156250038417,0.02428816600877326,0.032195833991863765
Adiac,0,moment_quant_approx,0.8158567774936062,0.8171399921399921,0.8361707832976725,0.9933598756248897,0.8081652163744978,0.3701187919941731,0.028114749991800636,0.2830745829996886,0.02709512501314748,0.03183433398953639
Adiac,0,quant,0.8184143222506394,0.8267154767154767,0.7900723694659106,0.9936453538138466,0.8128104468616181,0.44688745800522156,0.060263332998147234,0.2932850000070175,0.06131224999262486,0.032026875007431954
Adiac,1,moment_quant_exact,0.8260869565217391,0.8247239622239622,0.9288440620573948,0.9893563786408957,0.8229259386446067,0.3637732500064885,0.026497416009078734,0.2812164170027245,0.02407354199385736,0.031985875000827946
Adiac,1,moment_quant_approx,0.8184143222506394,0.8172044547044546,0.8878209147769799,0.9901178250232797,0.8158197366936116,0.37069241699646227,0.028058124997187406,0.2834008749923669,0.027601624999078922,0.03163179200782906
Adiac,1,quant,0.8260869565217391,0.8247239622239622,0.9288440620573948,0.9893563786408957,0.8229259386446067,0.44661591699696146,0.06101316699641757,0.2931520830024965,0.06038037499820348,0.0320702919998439
Adiac,2,moment_quant_exact,0.8286445012787724,0.8345024345024346,0.9032937398723972,0.9921776354259554,0.8215819320852802,0.3779765000072075,0.027073292003478855,0.29501274999347515,0.023788457998307422,0.032102000011946075
Adiac,2,moment_quant_approx,0.8081841432225064,0.8165887415887416,0.7981730066820072,0.9928268206875321,0.7987288004723495,0.3672557499958202,0.027729916997486725,0.2796400000079302,0.027878582986886613,0.032007250003516674
Adiac,2,quant,0.8286445012787724,0.8345024345024346,0.9032937398723972,0.9921776354259554,0.8215819320852802,0.4375663329992676,0.05982245798804797,0.28591358300764114,0.05974995899305213,0.032080333010526374
Adiac,3,moment_quant_exact,0.8414322250639387,0.8399401274401275,0.9738962779274527,0.9913066568628084,0.8357461508668177,0.3733180419949349,0.026143416995182633,0.291552208000212,0.023586958996020257,0.032035458003520034
Adiac,3,moment_quant_approx,0.8286445012787724,0.8277867402867404,0.7843594588201,0.9934037554368588,0.822397609568814,0.3837784159986768,0.028596000003744848,0.29508854099549353,0.02800474999821745,0.032089125001220964
Adiac,3,quant,0.8414322250639387,0.8399401274401275,0.9738962779274527,0.9913066568628084,0.8357461508668177,0.44478612500824966,0.06094650000159163,0.29120258400507737,0.0611334999994142,0.03150354100216646
Adiac,4,moment_quant_exact,0.8107416879795396,0.8167060417060417,0.9265609579555335,0.9908384783790817,0.808659833289237,0.371831625001505,0.025610542012145743,0.2905661249969853,0.023465624995878898,0.03218933299649507
Adiac,4,moment_quant_approx,0.7979539641943734,0.8050308925308926,0.8240182859699265,0.9915183882727233,0.7948248294760494,0.37092937499983236,0.028622542013181373,0.2823458749917336,0.02772558300057426,0.03223537499434315
Adiac,4,quant,0.8107416879795396,0.8167060417060417,0.9265609579555335,0.9908384783790817,0.808659833289237,0.4441306669905316,0.06132866699772421,0.2909278750012163,0.06029466699692421,0.03157945799466688
Adiac,5,moment_quant_exact,0.8414322250639387,0.8431441681441681,0.9279706597067202,0.9907668185331927,0.8398778702394987,0.36909424999612384,0.026024916005553678,0.28545141698850784,0.02541225000459235,0.03220566699746996
Adiac,5,moment_quant_approx,0.8286445012787724,0.8342886092886093,1.0583208493579592,0.9878213207060358,0.8263385211889411,0.3757364999910351,0.02808845799881965,0.2872148339956766,0.028363457997329533,0.03206974999920931
Adiac,5,quant,0.8414322250639387,0.8431441681441681,0.9279706597067202,0.9907668185331927,0.8398778702394987,0.44332783301069867,0.06076029100222513,0.2899649169994518,0.061018458000035025,0.0315841670089867
Adiac,6,moment_quant_exact,0.8337595907928389,0.8336031836031836,0.7831542634453785,0.994478404095111,0.8316129018739521,0.3724819579947507,0.02609400000073947,0.28970379100064747,0.024607208993984386,0.032076957999379374
Adiac,6,moment_quant_approx,0.8209718670076727,0.8233427608427608,0.7666956177264401,0.9933694926667253,0.8177995579382543,0.3735761659918353,0.028345665996312164,0.28461891700862907,0.028913374990224838,0.031698207996669225
