Dataset,SeriesLength,Representation,Depth,Column,Correlation
Yoga,426,diff1,2,447,0.9322677451125952
Yoga,426,diff1,2,448,0.7721285776408863
Yoga,426,diff1,2,449,0.92693523084826
Yoga,426,diff1,2,450,0.8059793273274967
Yoga,426,diff1,2,451,0.9134895549062352
Yoga,426,diff1,2,452,0.7318370680887746
Yoga,426,diff1,2,453,0.9050935886011255
Yoga,426,diff1,2,454,0.8039172192708877
Yoga,426,diff1,3,457,0.9228757887141039
Yoga,426,diff1,3,458,0.9784777952927097
Yoga,426,diff1,3,459,0.9072655607010386
Yoga,426,diff1,3,460,0.9739222754546806
Yoga,426,diff1,3,461,0.8178645871387136
Yoga,426,diff1,3,462,0.975737409191403
Yoga,426,diff1,3,463,0.6146624005177391
Yoga,426,diff1,3,464,0.9682458084889844
Yoga,426,diff1,3,465,0.7381264068113988
Yoga,426,diff1,3,466,0.9617196624765206
Yoga,426,diff1,3,467,0.915641838037366
Yoga,426,diff1,3,468,0.9795468403557308
Yoga,426,diff1,3,471,0.9107903158065834
Yoga,426,diff1,3,472,0.9357039784573226
Yoga,426,diff1,3,473,0.8459883055272798
Yoga,426,diff1,3,474,0.9487102511128475
Yoga,426,diff1,3,475,0.8007448353684542
Yoga,426,diff1,3,476,0.9593312264100675
Yoga,426,diff1,3,477,0.6759854676271813
Yoga,426,diff1,3,478,0.9625721510613249
Yoga,426,diff1,3,479,0.8020597292047886
Yoga,426,diff1,3,480,0.9597759919497295
Yoga,426,diff1,3,481,0.8946239576265566
Yoga,426,diff1,3,482,0.9786159384631216
Yoga,426,diff1,3,485,0.8967087252676951
Yoga,426,diff1,3,486,0.9697911021839767
Yoga,426,diff1,3,487,0.8542621491343115
Yoga,426,diff1,3,488,0.9745929406802208
Yoga,426,diff1,3,489,0.8085893302639996
Yoga,426,diff1,3,490,0.9766495081316803
Yoga,426,diff1,3,491,0.7561369976210938
Yoga,426,diff1,3,492,0.9748325179313526
Yoga,426,diff1,3,493,0.7886948845153658
Yoga,426,diff1,3,494,0.9762408586502452
Yoga,426,diff1,3,495,0.9220773438449792
Yoga,426,diff1,3,496,0.9788591755515016
Yoga,426,diff1,3,499,0.9365676749307025
Yoga,426,diff1,3,500,0.9784978309637465
Yoga,426,diff1,3,501,0.8777336172846435
Yoga,426,diff1,3,502,0.9788445372641357
Yoga,426,diff1,3,503,0.738740035944304
Yoga,426,diff1,3,504,0.9817907584324445
Yoga,426,diff1,3,505,0.8035691807460957
Yoga,426,diff1,3,506,0.981855237196919
Yoga,426,diff1,3,507,0.8385913018028737
Yoga,426,diff1,3,508,0.9827322780481874
Yoga,426,diff1,3,509,0.9190654079159261
Yoga,426,diff1,3,510,0.968922073156528
Yoga,426,diff1,3,513,0.9315705847920958
Yoga,426,diff1,3,514,0.9717024618634762
Yoga,426,diff1,3,515,0.8456060863274001
Yoga,426,diff1,3,516,0.9678058468451964
Yoga,426,diff1,3,517,0.68728204297954
Yoga,426,diff1,3,518,0.9645507824197189
Yoga,426,diff1,3,519,0.7162002857974459
Yoga,426,diff1,3,520,0.9681398425080596
Yoga,426,diff1,3,521,0.8393714120747514
Yoga,426,diff1,3,522,0.9634989235539314
Yoga,426,diff1,3,523,0.8844024012140976
Yoga,426,diff1,3,524,0.9457920173975487
Yoga,426,diff1,3,527,0.9033909657122211
Yoga,426,diff1,3,528,0.967740019306331
Yoga,426,diff1,3,529,0.8848002050857829
Yoga,426,diff1,3,530,0.9743270966129269
Yoga,426,diff1,3,531,0.8086146862484859
Yoga,426,diff1,3,532,0.972678958002405
Yoga,426,diff1,3,533,0.7310905928162986
Yoga,426,diff1,3,534,0.9724971073325424
Yoga,426,diff1,3,535,0.7987883243355224
Yoga,426,diff1,3,536,0.9717012309478469
Yoga,426,diff1,3,537,0.9028816153955626
Yoga,426,diff1,3,538,0.9791031953717022
Yoga,426,diff1,3,541,0.8709459867897683
Yoga,426,diff1,3,542,0.9487370487916595
Yoga,426,diff1,3,543,0.8567743097389564
Yoga,426,diff1,3,544,0.9555032999568672
Yoga,426,diff1,3,545,0.8054633902121112
Yoga,426,diff1,3,546,0.9525841991276139
Yoga,426,diff1,3,547,0.693928017051501
Yoga,426,diff1,3,548,0.9458334356328232
Yoga,426,diff1,3,549,0.7624914001256168
Yoga,426,diff1,3,550,0.9468502366567632
Yoga,426,diff1,3,551,0.900657760030623
Yoga,426,diff1,3,552,0.9674425857667766
Yoga,426,diff1,3,555,0.8716343379038953
Yoga,426,diff1,3,556,0.9601853974723878
Yoga,426,diff1,3,557,0.7667832083063003
Yoga,426,diff1,3,558,0.9721616300933811
Yoga,426,diff1,3,559,0.6315240285000733
Yoga,426,diff1,3,560,0.9748986040421104
Yoga,426,diff1,3,561,0.584903625050077
Yoga,426,diff1,3,562,0.9709915815394605
Yoga,426,diff1,3,563,0.7740897689488876
Yoga,426,diff1,3,564,0.9396060651411168
Yoga,426,diff1,3,565,0.7943782300618687
Yoga,426,diff1,3,566,0.9120932059460062
Yoga,426,diff1,3,569,0.9282911707028952
Yoga,426,diff1,3,570,0.9019828777693012
Yoga,426,diff1,3,571,0.8699086818813933
Yoga,426,diff1,3,572,0.9511078240918998
Yoga,426,diff1,3,573,0.7454900800321512
Yoga,426,diff1,3,574,0.9579131610110394
Yoga,426,diff1,3,575,0.762435523948458
Yoga,426,diff1,3,576,0.9650284003238635
Yoga,426,diff1,3,577,0.7788677260042247
Yoga,426,diff1,3,578,0.9651752396407005
Yoga,426,diff1,3,579,0.8908614437639794
Yoga,426,diff1,3,580,0.9753732575561272
Yoga,426,diff1,3,583,0.8959118923410611
Yoga,426,diff1,3,584,0.940637499818428
Yoga,426,diff1,3,585,0.8389156007623951
Yoga,426,diff1,3,586,0.9545019424405888
Yoga,426,diff1,3,587,0.7430985656938754
Yoga,426,diff1,3,588,0.9559944723997482
Yoga,426,diff1,3,589,0.7437202593383837
Yoga,426,diff1,3,590,0.9502905613059155
Yoga,426,diff1,3,591,0.7824491717664362
Yoga,426,diff1,3,592,0.9477548374989953
Yoga,426,diff1,3,593,0.8787239146200473
Yoga,426,diff1,3,594,0.9581891507966096
Yoga,426,diff1,3,597,0.9340609662274618
Yoga,426,diff1,3,598,0.980622194691156
Yoga,426,diff1,3,599,0.8836115723480571
Yoga,426,diff1,3,600,0.9720619536770638
Yoga,426,diff1,3,601,0.781283521323883
Yoga,426,diff1,3,602,0.9689879896717888
Yoga,426,diff1,3,603,0.7482554793722186
Yoga,426,diff1,3,604,0.9639878063048684
Yoga,426,diff1,3,605,0.7951760365481695
Yoga,426,diff1,3,606,0.9569281403126905
Yoga,426,diff1,3,607,0.9201753363333031
Yoga,426,diff1,3,608,0.9413342245983624
Yoga,426,diff1,3,611,0.9082120599090637
Yoga,426,diff1,3,612,0.9782803032285926
Yoga,426,diff1,3,613,0.8686925258430501
Yoga,426,diff1,3,614,0.9761898101494912
Yoga,426,diff1,3,615,0.7965134556093665
Yoga,426,diff1,3,616,0.9754078493605456
Yoga,426,diff1,3,617,0.7392685619159176
Yoga,426,diff1,3,618,0.9704790056081547
Yoga,426,diff1,3,619,0.8093439258171516
Yoga,426,diff1,3,620,0.9601805041192331
Yoga,426,diff1,3,621,0.9080316006503336
Yoga,426,diff1,3,622,0.9445143567864888
Yoga,426,diff1,3,625,0.9369539906615433
Yoga,426,diff1,3,626,0.9603780792663525
Yoga,426,diff1,3,627,0.8548370326621882
Yoga,426,diff1,3,628,0.9604931046974833
Yoga,426,diff1,3,629,0.6653453184230012
Yoga,426,diff1,3,630,0.969816327772498
Yoga,426,diff1,3,631,0.7345624963957356
Yoga,426,diff1,3,632,0.9750828011177208
Yoga,426,diff1,3,633,0.8515818096446336
Yoga,426,diff1,3,634,0.9806396594845155
Yoga,426,diff1,3,635,0.8750444499015516
Yoga,426,diff1,3,636,0.9733048209563215
Yoga,426,diff1,3,639,0.9227515179972964
Yoga,426,diff1,3,640,0.9561076893486982
Yoga,426,diff1,3,641,0.892572342322161
Yoga,426,diff1,3,642,0.9695278486598488
Yoga,426,diff1,3,643,0.75982676468877
Yoga,426,diff1,3,644,0.9688874160972931
Yoga,426,diff1,3,645,0.6864708976973101
Yoga,426,diff1,3,646,0.9738383615124704
Yoga,426,diff1,3,647,0.8205764163077715
Yoga,426,diff1,3,648,0.9797232462341067
Yoga,426,diff1,3,649,0.9250016615554664
Yoga,426,diff1,3,650,0.9889599388948406
Yoga,426,diff1,3,653,0.9242728069962112
Yoga,426,diff1,3,654,0.9615378028823394
Yoga,426,diff1,3,655,0.8101830406727574
Yoga,426,diff1,3,656,0.9748845364332401
Yoga,426,diff1,3,657,0.7242489411761333
Yoga,426,diff1,3,658,0.9843198257793001
Yoga,426,diff1,3,659,0.7869325289822128
Yoga,426,diff1,3,660,0.9834611763547286
Yoga,426,diff1,3,661,0.8208949076056494
Yoga,426,diff1,3,662,0.9779810894416775
Yoga,426,diff1,3,663,0.8806749093785731
Yoga,426,diff1,3,664,0.9782638966124241
Yoga,426,diff1,4,667,0.922325233900542
Yoga,426,diff1,4,668,0.9801834617056504
Yoga,426,diff1,4,669,0.7834582949697659
Yoga,426,diff1,4,670,0.9829860647262693
Yoga,426,diff1,4,671,0.9365374315320534
Yoga,426,diff1,4,674,0.9451682365905935
Yoga,426,diff1,4,675,0.9801881500802426
Yoga,426,diff1,4,676,0.7682799506152269
Yoga,426,diff1,4,677,0.9851688198071951
Yoga,426,diff1,4,678,0.9469926338046547
Yoga,426,diff1,4,681,0.936335543142936
Yoga,426,diff1,4,682,0.9867090935234122
Yoga,426,diff1,4,683,0.7750603390884975
Yoga,426,diff1,4,684,0.984763931734353
Yoga,426,diff1,4,685,0.9355698997964903
Yoga,426,diff1,4,688,0.9259260026043858
Yoga,426,diff1,4,689,0.9762769975208744
Yoga,426,diff1,4,690,0.8029278030320721
Yoga,426,diff1,4,691,0.9851427304230578
Yoga,426,diff1,4,692,0.9062633381805628
Yoga,426,diff1,4,695,0.9282807410806717
Yoga,426,diff1,4,696,0.9859548657459971
Yoga,426,diff1,4,697,0.8096882645896301
Yoga,426,diff1,4,698,0.986526515813533
Yoga,426,diff1,4,699,0.9351608513844237
Yoga,426,diff1,4,702,0.932560292020434
Yoga,426,diff1,4,703,0.987507533321892
Yoga,426,diff1,4,704,0.7466926656459573
Yoga,426,diff1,4,705,0.9841364179175558
Yoga,426,diff1,4,706,0.9389641703779456
Yoga,426,diff1,4,709,0.9391380702320353
Yoga,426,diff1,4,710,0.9913540219292825
Yoga,426,diff1,4,711,0.8110550003979625
Yoga,426,diff1,4,712,0.9845565460410075
Yoga,426,diff1,4,713,0.9513611130056018
Yoga,426,diff1,4,716,0.9266530881848446
Yoga,426,diff1,4,717,0.9909708210462363
Yoga,426,diff1,4,718,0.781603236518794
Yoga,426,diff1,4,719,0.9916084101671283
Yoga,426,diff1,4,720,0.9290031127344496
Yoga,426,diff1,4,723,0.9454137966286368
Yoga,426,diff1,4,724,0.9830855923693792
Yoga,426,diff1,4,725,0.7894263873452739
Yoga,426,diff1,4,726,0.9808467390827651
Yoga,426,diff1,4,727,0.9386657610746053
Yoga,426,diff1,4,730,0.9379185162642113
Yoga,426,diff1,4,731,0.9842235881453439
Yoga,426,diff1,4,732,0.7920555530933573
Yoga,426,diff1,4,733,0.9876682713174595
Yoga,426,diff1,4,734,0.9285217369663531
Yoga,426,diff1,4,737,0.9392059049092791
Yoga,426,diff1,4,738,0.9854261081985025
Yoga,426,diff1,4,739,0.7855176022091611
Yoga,426,diff1,4,740,0.9877046457934664
Yoga,426,diff1,4,741,0.937660898580492
Yoga,426,diff1,4,744,0.9583083269079825
Yoga,426,diff1,4,745,0.9877279510516604
Yoga,426,diff1,4,746,0.8060947203814227
Yoga,426,diff1,4,747,0.9929751394651156
Yoga,426,diff1,4,748,0.9536278400676648
Yoga,426,diff1,4,751,0.9445575357748021
Yoga,426,diff1,4,752,0.9856845447635066
Yoga,426,diff1,4,753,0.7967995653258457
Yoga,426,diff1,4,754,0.9926548250706919
Yoga,426,diff1,4,755,0.938946449687461
Yoga,426,diff1,4,758,0.9274663937145247
Yoga,426,diff1,4,759,0.9769738060049094
Yoga,426,diff1,4,760,0.8061158224008507
Yoga,426,diff1,4,761,0.9858377788519563
Yoga,426,diff1,4,762,0.9069863739208278
Yoga,426,diff1,4,765,0.9436934928246247
Yoga,426,diff1,4,766,0.9932160773972154
Yoga,426,diff1,4,767,0.7777208479893034
Yoga,426,diff1,4,768,0.9937975138550451
Yoga,426,diff1,4,769,0.9425153829526574
Yoga,426,diff1,4,772,0.798476594505331
Yoga,426,diff1,4,773,0.937894479566469
Yoga,426,diff1,4,774,0.7272454033890986
Yoga,426,diff1,4,775,0.9262388302149818
Yoga,426,diff1,4,776,0.8623347161452531
Yoga,426,diff1,4,779,0.9267286735337494
Yoga,426,diff1,4,780,0.9919316883100382
Yoga,426,diff1,4,781,0.7833395168094041
Yoga,426,diff1,4,782,0.9887019402864285
Yoga,426,diff1,4,783,0.9249132369537825
Yoga,426,diff1,4,786,0.9262677130244664
Yoga,426,diff1,4,787,0.9844655207616155
Yoga,426,diff1,4,788,0.7912510658664335
Yoga,426,diff1,4,789,0.9854078879942958
Yoga,426,diff1,4,790,0.9400874157727441
Yoga,426,diff1,4,793,0.941190594922889
Yoga,426,diff1,4,794,0.9836462709538621
Yoga,426,diff1,4,795,0.7746120443822732
Yoga,426,diff1,4,796,0.9846399407585807
Yoga,426,diff1,4,797,0.9388128623465286
Yoga,426,diff1,4,800,0.8790011360143524
Yoga,426,diff1,4,801,0.9771793370533222
Yoga,426,diff1,4,802,0.7815383027213658
Yoga,426,diff1,4,803,0.9744277426072702
Yoga,426,diff1,4,804,0.8991507422658233
Yoga,426,diff1,4,807,0.9237902229332965
Yoga,426,diff1,4,808,0.9899470087034227
Yoga,426,diff1,4,809,0.7966677124650594
Yoga,426,diff1,4,810,0.9882232832355273
Yoga,426,diff1,4,811,0.9397836007394653
Yoga,426,diff1,4,814,0.9309399647627105
Yoga,426,diff1,4,815,0.9854455073902968
Yoga,426,diff1,4,816,0.7738642226816161
Yoga,426,diff1,4,817,0.9827202362662077
Yoga,426,diff1,4,818,0.9383428730116395
Yoga,426,diff1,4,821,0.9314273154621951
Yoga,426,diff1,4,822,0.9896599909959367
Yoga,426,diff1,4,823,0.794443956673698
Yoga,426,diff1,4,824,0.9902871226195618
Yoga,426,diff1,4,825,0.935729676404238
Yoga,426,diff1,4,828,0.9310653781218607
Yoga,426,diff1,4,829,0.9893414352454083
Yoga,426,diff1,4,830,0.7807260933764574
Yoga,426,diff1,4,831,0.9861151692558352
Yoga,426,diff1,4,832,0.9374076379776468
Yoga,426,diff1,4,835,0.9386424422487991
Yoga,426,diff1,4,836,0.982561120240679
Yoga,426,diff1,4,837,0.7791859971393751
Yoga,426,diff1,4,838,0.9831863907206719
Yoga,426,diff1,4,839,0.9371265066550489
Yoga,426,diff1,4,842,0.944522085636596
Yoga,426,diff1,4,843,0.9837594453191326
Yoga,426,diff1,4,844,0.8008043149890297
Yoga,426,diff1,4,845,0.9875205268619757
Yoga,426,diff1,4,846,0.9337608074156611
Yoga,426,diff1,4,849,0.938780406285469
Yoga,426,diff1,4,850,0.9862803119008309
Yoga,426,diff1,4,851,0.8089914167631997
Yoga,426,diff1,4,852,0.9885080602544526
Yoga,426,diff1,4,853,0.940467558847921
Yoga,426,diff1,4,856,0.9349760284812193
Yoga,426,diff1,4,857,0.9877162558757188
Yoga,426,diff1,4,858,0.8017273190696316
Yoga,426,diff1,4,859,0.9889213866252545
Yoga,426,diff1,4,860,0.9391826574388743
Yoga,426,diff1,4,863,0.9344060632490698
Yoga,426,diff1,4,864,0.9846488769354703
Yoga,426,diff1,4,865,0.7757878871924643
Yoga,426,diff1,4,866,0.980126241067014
Yoga,426,diff1,4,867,0.9343897846022059
Yoga,426,diff1,4,870,0.9490870082806274
Yoga,426,diff1,4,871,0.9956691751503216
Yoga,426,diff1,4,872,0.7517990712021689
Yoga,426,diff1,4,873,0.9951085760120699
Yoga,426,diff1,4,874,0.9490637303357365
Yoga,426,diff1,4,877,0.9084686343598506
Yoga,426,diff1,4,878,0.983567053407797
Yoga,426,diff1,4,879,0.7313757419954863
Yoga,426,diff1,4,880,0.9865892445199769
Yoga,426,diff1,4,881,0.8934870714154601
Yoga,426,diff1,5,884,0.8299990665351417
Yoga,426,diff1,5,885,0.9966351296760747
Yoga,426,diff1,5,888,0.8607952069336706
Yoga,426,diff1,5,889,0.992929112870025
Yoga,426,diff1,5,892,0.8727983016109789
Yoga,426,diff1,5,893,0.9947151495764078
Yoga,426,diff1,5,896,0.8699134207817185
Yoga,426,diff1,5,897,0.9945526052978663
Yoga,426,diff1,5,900,0.8682635210533557
Yoga,426,diff1,5,901,0.9946674298422433
Yoga,426,diff1,5,904,0.858349539227568
Yoga,426,diff1,5,905,0.9948401015945776
Yoga,426,diff1,5,908,0.8286274449115735
Yoga,426,diff1,5,909,0.9952345296382091
Yoga,426,diff1,5,912,0.8896897775632443
Yoga,426,diff1,5,913,0.9917312366030528
Yoga,426,diff1,5,916,0.8601519948927405
Yoga,426,diff1,5,917,0.9941310777103955
Yoga,426,diff1,5,920,0.89433010765543
Yoga,426,diff1,5,921,0.9949406266072347
Yoga,426,diff1,5,924,0.9009978151518331
Yoga,426,diff1,5,925,0.9953880125560808
Yoga,426,diff1,5,928,0.8910969806487031
Yoga,426,diff1,5,929,0.993774987763644
Yoga,426,diff1,5,932,0.8804335564995733
Yoga,426,diff1,5,933,0.993383547736168
Yoga,426,diff1,5,936,0.8795361876297916
Yoga,426,diff1,5,937,0.9940270319022921
Yoga,426,diff1,5,940,0.8750531905612372
Yoga,426,diff1,5,941,0.9959624733466779
Yoga,426,diff1,5,944,0.8503632435451184
Yoga,426,diff1,5,945,0.9956706818404184
Yoga,426,diff1,5,948,0.8851001015664682
Yoga,426,diff1,5,949,0.9937048228163047
Yoga,426,diff1,5,952,0.878584269193072
Yoga,426,diff1,5,953,0.9920020229552705
Yoga,426,diff1,5,956,0.8646250833323333
Yoga,426,diff1,5,957,0.991973502924597
Yoga,426,diff1,5,960,0.8633304554909111
Yoga,426,diff1,5,961,0.9938103205496318
Yoga,426,diff1,5,964,0.8753225490890977
Yoga,426,diff1,5,965,0.9939655071113335
Yoga,426,diff1,5,968,0.8944437382658632
Yoga,426,diff1,5,969,0.9959881231697091
Yoga,426,diff1,5,972,0.9184157378710547
Yoga,426,diff1,5,973,0.9946430279728464
Yoga,426,diff1,5,976,0.8862748164487118
Yoga,426,diff1,5,977,0.9963050297415837
Yoga,426,diff1,5,980,0.8769115757465802
Yoga,426,diff1,5,981,0.9962790095595477
Yoga,426,diff1,5,984,0.8394950808459851
Yoga,426,diff1,5,985,0.9971641894739744
Yoga,426,diff1,5,988,0.8877335681464659
Yoga,426,diff1,5,989,0.9926085205786074
Yoga,426,diff1,5,992,0.8232044771235499
Yoga,426,diff1,5,993,0.9978485526450043
Yoga,426,diff1,5,996,0.8654568245076472
Yoga,426,diff1,5,997,0.998030669723207
Yoga,426,diff1,5,1000,0.8205272312562343
Yoga,426,diff1,5,1001,0.9970673428216039
Yoga,426,diff1,5,1004,0.7152214798530592
Yoga,426,diff1,5,1005,0.9888479957735702
Yoga,426,diff1,5,1008,0.7431978448939123
Yoga,426,diff1,5,1009,0.9664372349741298
Yoga,426,diff1,5,1012,0.8499166726496183
Yoga,426,diff1,5,1013,0.9944886176001203
Yoga,426,diff1,5,1016,0.8871755638558627
Yoga,426,diff1,5,1017,0.9942910076844367
Yoga,426,diff1,5,1020,0.8762086993527516
Yoga,426,diff1,5,1021,0.9942542241394351
Yoga,426,diff1,5,1024,0.8870484305413717
Yoga,426,diff1,5,1025,0.9941928305223666
Yoga,426,diff1,5,1028,0.8612736538395452
Yoga,426,diff1,5,1029,0.9944097618188322
Yoga,426,diff1,5,1032,0.8584611154738867
Yoga,426,diff1,5,1033,0.9943029022026982
Yoga,426,diff1,5,1036,0.8475774333252148
Yoga,426,diff1,5,1037,0.9952095764813904
Yoga,426,diff1,5,1040,0.8747727399895504
Yoga,426,diff1,5,1041,0.9926135454493817
Yoga,426,diff1,5,1044,0.8759275964840069
Yoga,426,diff1,5,1045,0.994388662574742
Yoga,426,diff1,5,1048,0.8784959334730448
Yoga,426,diff1,5,1049,0.9955423481538385
Yoga,426,diff1,5,1052,0.9057743805641798
Yoga,426,diff1,5,1053,0.9945274244310767
Yoga,426,diff1,5,1056,0.8793402807296398
Yoga,426,diff1,5,1057,0.9937898173325966
Yoga,426,diff1,5,1060,0.8887228415775105
Yoga,426,diff1,5,1061,0.993023075571102
Yoga,426,diff1,5,1064,0.853107555496764
Yoga,426,diff1,5,1065,0.995524414040888
Yoga,426,diff1,5,1068,0.8637503051956057
Yoga,426,diff1,5,1069,0.9961083739125076
Yoga,426,diff1,5,1072,0.8579553658892141
Yoga,426,diff1,5,1073,0.9943797329334289
Yoga,426,diff1,5,1076,0.8799888370117945
Yoga,426,diff1,5,1077,0.9930283374656039
Yoga,426,diff1,5,1080,0.8834715651583486
Yoga,426,diff1,5,1081,0.9929963479991054
Yoga,426,diff1,5,1084,0.8681598560666549
Yoga,426,diff1,5,1085,0.9935891662894746
Yoga,426,diff1,5,1088,0.8602334523692071
Yoga,426,diff1,5,1089,0.9931445236976008
Yoga,426,diff1,5,1092,0.8256430099378517
Yoga,426,diff1,5,1093,0.9941874521551787
Yoga,426,diff1,5,1096,0.9023247676357687
Yoga,426,diff1,5,1097,0.9959353701973807
Yoga,426,diff1,5,1100,0.9047571752205417
Yoga,426,diff1,5,1101,0.9964471453201359
Yoga,426,diff1,5,1104,0.8639669089925046
Yoga,426,diff1,5,1105,0.9963283269992194
Yoga,426,diff1,5,1108,0.7923664410317414
Yoga,426,diff1,5,1109,0.9974866264121287
Yoga,426,diff1,5,1112,0.9014988765572418
Yoga,426,diff1,5,1113,0.9939932935967496
Yoga,426,diff1,5,1116,0.8618776121273292
Yoga,426,diff1,5,1117,0.9960446700003719
Yoga,426,diff1,5,1120,0.820114934045639
Yoga,426,diff1,5,1121,0.9981600706557626
Yoga,426,diff1,5,1124,0.8761144867139928
Yoga,426,diff1,5,1125,0.9978548801697421
Yoga,426,diff1,5,1128,0.7562603674881531
Yoga,426,diff1,5,1129,0.9944905088702031
Yoga,426,diff1,5,1132,0.7391252140020965
Yoga,426,diff1,5,1133,0.9841598495456944
Yoga,426,diff2,0,1,0.4875153185903057
Yoga,426,diff2,0,2,0.2869478856934746
Yoga,426,diff2,0,3,0.292145936829551
Yoga,426,diff2,0,4,0.3521225706626917
Yoga,426,diff2,0,5,0.24461739869047863
Yoga,426,diff2,0,6,0.1560059922970925
Yoga,426,diff2,0,7,0.11359052708859804
Yoga,426,diff2,0,8,0.09538430289123072
Yoga,426,diff2,0,9,0.08426814816850939
Yoga,426,diff2,0,10,0.08316087881295772
Yoga,426,diff2,0,11,0.08097465231028911
Yoga,426,diff2,0,12,0.07806928376629978
Yoga,426,diff2,0,13,0.07581633828595177
Yoga,426,diff2,0,14,0.0736657871721612
Yoga,426,diff2,0,15,0.0736880092950895
Yoga,426,diff2,0,16,0.07273696865109835
Yoga,426,diff2,0,17,0.07009789347554782
Yoga,426,diff2,0,18,0.06657088328290925
Yoga,426,diff2,0,19,0.06306859819577948
Yoga,426,diff2,0,20,0.059704870272904484
Yoga,426,diff2,0,21,0.056010194467569954
Yoga,426,diff2,0,22,0.05351976800293033
Yoga,426,diff2,0,23,0.04807945052726388
Yoga,426,diff2,0,24,0.040424980323934497
Yoga,426,diff2,0,25,0.03455119986954463
Yoga,426,diff2,0,26,0.03057078446185406
Yoga,426,diff2,0,27,0.023017315184996463
Yoga,426,diff2,0,28,0.015573978797936427
Yoga,426,diff2,0,29,0.013276107187239497
Yoga,426,diff2,0,30,0.009502862440591064
Yoga,426,diff2,0,31,0.011179792848348096
Yoga,426,diff2,0,32,0.012532315129017198
Yoga,426,diff2,0,33,0.014542886220639633
Yoga,426,diff2,0,34,0.012224059576069295
Yoga,426,diff2,0,35,0.015400252543229884
Yoga,426,diff2,0,36,0.009993305996246628
Yoga,426,diff2,0,37,0.012124990379837768
Yoga,426,diff2,0,38,-0.008474805928380829
Yoga,426,diff2,0,39,-0.013171810407072332
Yoga,426,diff2,0,40,-0.05638432279395027
Yoga,426,diff2,0,41,-0.05101774336813261
Yoga,426,diff2,0,42,-0.0889497004560938
Yoga,426,diff2,0,43,-0.06015941128119388
Yoga,426,diff2,0,44,-0.09115177929247868
Yoga,426,diff2,0,45,-0.05883954783757662
Yoga,426,diff2,0,46,-0.08818081042180054
Yoga,426,diff2,0,47,-0.047017498782685886
Yoga,426,diff2,0,48,-0.07643701857021332
Yoga,426,diff2,0,49,-0.021874030716046242
Yoga,426,diff2,0,50,-0.03758693588224483
Yoga,426,diff2,0,51,0.04556450233391345
Yoga,426,diff2,0,52,0.042145900145895976
Yoga,426,diff2,0,53,0.10058926210526255
Yoga,426,diff2,0,54,0.08352669450438653
Yoga,426,diff2,0,55,0.10839645147129753
Yoga,426,diff2,0,56,0.09376247757024843
Yoga,426,diff2,0,57,0.1085810332138968
Yoga,426,diff2,0,58,0.09604000784944985
Yoga,426,diff2,0,59,0.10004665198480903
Yoga,426,diff2,0,60,0.08606153531770386
Yoga,426,diff2,0,61,0.08652060678245768
Yoga,426,diff2,0,62,0.07746609594986482
Yoga,426,diff2,0,63,0.07606022239739729
Yoga,426,diff2,0,64,0.06933191754617353
Yoga,426,diff2,0,65,0.06660711881594082
Yoga,426,diff2,0,66,0.059283804037810056
Yoga,426,diff2,0,67,0.05595077152648922
Yoga,426,diff2,0,68,0.048014718244861164
Yoga,426,diff2,0,69,0.042308996289966594
Yoga,426,diff2,0,70,0.03503323747089425
Yoga,426,diff2,0,71,0.0304016887701106
Yoga,426,diff2,0,72,0.028550354155670542
Yoga,426,diff2,0,73,0.02379708333364625
Yoga,426,diff2,0,74,0.02362714250135034
Yoga,426,diff2,0,75,0.016184079498429912
Yoga,426,diff2,0,76,0.014697953124178088
Yoga,426,diff2,0,77,0.014918767230976852
Yoga,426,diff2,0,78,0.01387578910089644
Yoga,426,diff2,0,79,0.011912341491003313
Yoga,426,diff2,0,80,0.012927594049876182
Yoga,426,diff2,0,81,0.01705232138492595
Yoga,426,diff2,0,82,0.023628257681399888
Yoga,426,diff2,0,83,0.03129510282463405
Yoga,426,diff2,0,84,0.03491904734179365
Yoga,426,diff2,0,85,0.04163250732207029
Yoga,426,diff2,0,86,0.04756850397416771
Yoga,426,diff2,0,87,0.0498982033253925
Yoga,426,diff2,0,88,0.05311368161172955
Yoga,426,diff2,0,89,0.055593038445464524
Yoga,426,diff2,0,90,0.06052183895532928
Yoga,426,diff2,0,91,0.06504579323938664
Yoga,426,diff2,0,92,0.07070885892304968
Yoga,426,diff2,0,93,0.07455697259426039
Yoga,426,diff2,0,94,0.08041995576488364
Yoga,426,diff2,0,95,0.08644509702141524
Yoga,426,diff2,0,96,0.0952684839552781
Yoga,426,diff2,0,97,0.10830827821740303
Yoga,426,diff2,0,98,0.14397931248477322
Yoga,426,diff2,0,99,0.22302498372164845
Yoga,426,diff2,0,100,0.4320209641994911
Yoga,426,diff2,0,101,0.3216544277354512
Yoga,426,diff2,0,102,0.19391441931695122
Yoga,426,diff2,0,103,0.20066203640994293
Yoga,426,diff2,0,104,0.3774539947586134
Yoga,426,diff2,1,107,0.526187645415686
Yoga,426,diff2,1,108,0.7082362235498972
Yoga,426,diff2,1,109,0.735263908032429
Yoga,426,diff2,1,110,0.5054236111279614
Yoga,426,diff2,1,111,0.3732229561381294
Yoga,426,diff2,1,112,0.287841798966791
Yoga,426,diff2,1,113,0.2434077625780634
Yoga,426,diff2,1,114,0.2035685782299173
