Series length,Number of samples,Estimator,Run,Runtime
16,30,moment_quant_approx_samples,17,0.003793415999894023
16,30,moment_quant_exact_intervals,29,0.0011960419999468286
16,30,moment_quant_approx_intervals,0,0.004894458999956441
16,30,moment_quant_approx_samples,5,0.003791083000010076
16,30,moment_quant_approx_intervals,27,0.004863084000021445
16,30,moment_quant_exact_samples,17,0.0009293750000551881
16,30,moment_quant_exact_intervals,4,0.0011841670000194426
16,30,moment_quant_approx_intervals,24,0.004887416999963534
16,30,moment_quant_exact_samples,2,0.0009517089999917516
16,30,moment_quant_exact_samples,19,0.0009382089999689924
16,30,moment_quant_exact_intervals,19,0.0011897499999804495
16,30,moment_quant_approx_intervals,14,0.004882958000052895
16,30,moment_quant_exact_intervals,6,0.001187708999964343
16,30,moment_quant_exact_samples,16,0.0008659160000661359
16,30,moment_quant_exact_samples,28,0.0008579170000757586
16,30,moment_quant_approx_intervals,16,0.004884749999973792
16,30,moment_quant_exact_samples,29,0.0009214579999934358
16,30,moment_quant_approx_intervals,5,0.004863249999971231
16,30,moment_quant_approx_samples,16,0.0037612090000038734
16,30,moment_quant_approx_samples,27,0.003746999999975742
16,30,moment_quant_exact_intervals,21,0.0011862500000461296
16,30,moment_quant_exact_samples,1,0.0008906670000214945
16,30,moment_quant_exact_intervals,24,0.00116212499995072
16,30,moment_quant_exact_intervals,1,0.0011600000000271393
16,30,moment_quant_exact_samples,0,0.0008844589999625896
16,30,moment_quant_exact_samples,9,0.0008805410000150005
16,30,moment_quant_exact_samples,24,0.000878250000027947
16,30,moment_quant_approx_samples,25,0.003793125000015607
16,30,moment_quant_approx_intervals,2,0.0048765420000336235
16,30,moment_quant_approx_intervals,1,0.0048649580000983406
16,30,moment_quant_approx_samples,20,0.003762958000038452
16,30,moment_quant_approx_samples,15,0.0037457920000179
16,30,moment_quant_approx_samples,14,0.003742583999951421
16,30,moment_quant_approx_intervals,11,0.004865124999923864
16,30,moment_quant_exact_intervals,28,0.0011839999999665451
16,30,moment_quant_exact_intervals,3,0.0011682909999990443
16,30,moment_quant_approx_intervals,26,0.004863666000005651
16,30,moment_quant_exact_intervals,10,0.0011806659999820113
16,30,moment_quant_exact_intervals,9,0.001164707999919301
16,30,moment_quant_exact_samples,20,0.0008876669999153819
16,30,moment_quant_exact_samples,3,0.0008526670000037484
16,30,moment_quant_exact_samples,13,0.0008477919999450023
16,30,moment_quant_exact_intervals,27,0.0011774590000186436
16,30,moment_quant_approx_samples,12,0.0037647080000624555
16,30,moment_quant_exact_intervals,7,0.0011795420000453305
16,30,moment_quant_approx_samples,28,0.003763459000083458
16,30,moment_quant_exact_samples,18,0.0009241669999937585
16,30,moment_quant_approx_intervals,8,0.004872957999964456
16,30,moment_quant_exact_intervals,25,0.0011764590000211683
16,30,moment_quant_approx_intervals,21,0.004867083000021921
16,30,moment_quant_exact_samples,7,0.0010072500000433138
16,30,moment_quant_approx_samples,11,0.003748250000057851
16,30,moment_quant_approx_intervals,13,0.004907957999989776
16,30,moment_quant_approx_samples,29,0.0038326250000864093
16,30,moment_quant_exact_samples,25,0.0010082919999376827
16,30,moment_quant_approx_samples,7,0.0038862499999368083
16,30,moment_quant_approx_samples,2,0.0038581250000788714
16,30,moment_quant_approx_intervals,19,0.004994417000034446
16,30,moment_quant_exact_intervals,18,0.0012325410000357806
16,30,moment_quant_exact_samples,15,0.0009712909999279873
16,30,moment_quant_exact_intervals,15,0.001187249999929918
16,30,moment_quant_approx_samples,19,0.003845041000090532
16,30,moment_quant_approx_intervals,6,0.004981832999988001
16,30,moment_quant_exact_intervals,2,0.0012266249999584034
16,30,moment_quant_exact_intervals,13,0.0011888750000252912
16,30,moment_quant_exact_intervals,0,0.0012011249999659412
16,30,moment_quant_exact_intervals,16,0.0011677080000254136
16,30,moment_quant_approx_intervals,15,0.004900874999975713
16,30,moment_quant_approx_intervals,25,0.004860249999978805
16,30,moment_quant_approx_samples,1,0.0037576249999347056
16,30,moment_quant_exact_samples,12,0.0010379579999835187
16,30,moment_quant_exact_intervals,23,0.001189291999935449
16,30,moment_quant_approx_intervals,3,0.004862458000047809
16,30,moment_quant_approx_samples,24,0.0037467920000153754
16,30,moment_quant_exact_intervals,20,0.0011819999999715947
16,30,moment_quant_exact_samples,6,0.0009659160000410338
16,30,moment_quant_approx_intervals,28,0.0048809580000579444
16,30,moment_quant_exact_intervals,26,0.001181917000053545
16,30,moment_quant_approx_samples,21,0.0037602080000169735
16,30,moment_quant_exact_samples,11,0.0008651250000184518
16,30,moment_quant_approx_samples,8,0.0037724169999364676
16,30,moment_quant_approx_intervals,20,0.004869125000027452
16,30,moment_quant_exact_samples,23,0.0008912920000057056
16,30,moment_quant_exact_samples,4,0.0008752090000143653
16,30,moment_quant_approx_samples,22,0.0037443749999965803
16,30,moment_quant_exact_intervals,14,0.0011866249999457068
16,30,moment_quant_approx_samples,26,0.003751166000029116
16,30,moment_quant_exact_samples,26,0.0009063749999995707
16,30,moment_quant_approx_samples,3,0.003732333000016297
16,30,moment_quant_approx_intervals,23,0.004867166999929395
16,30,moment_quant_approx_intervals,22,0.004849666999916735
16,30,moment_quant_exact_intervals,12,0.0011895830000412388
16,30,moment_quant_approx_intervals,29,0.004860000000007858
16,30,moment_quant_approx_intervals,18,0.004857042000026013
16,30,moment_quant_approx_samples,6,0.0037371249999296197
16,30,moment_quant_approx_samples,18,0.0037341669999477745
16,30,moment_quant_approx_intervals,10,0.004875500000025568
16,30,moment_quant_approx_samples,0,0.0037372090000644675
16,30,moment_quant_exact_intervals,11,0.0011925000000019281
16,30,moment_quant_exact_intervals,17,0.0011672499999804131
16,30,moment_quant_approx_samples,10,0.0037660000000414584
16,30,moment_quant_approx_intervals,17,0.004862207999963175
16,30,moment_quant_exact_intervals,8,0.0011837079999850175
16,30,moment_quant_exact_samples,5,0.0008627920000208178
16,30,moment_quant_approx_intervals,12,0.004879415999994308
16,30,moment_quant_exact_samples,22,0.0009677500000861983
16,30,moment_quant_approx_intervals,7,0.00485929199999191
16,30,moment_quant_exact_samples,10,0.0009795409999924232
16,30,moment_quant_exact_intervals,5,0.0011830000000827567
16,30,moment_quant_exact_samples,21,0.0010408340000367389
16,30,moment_quant_exact_samples,27,0.0010303750000275613
16,30,moment_quant_approx_samples,9,0.0037559169999212827
16,30,moment_quant_approx_samples,13,0.00374279100003605
16,30,moment_quant_approx_intervals,4,0.004863790999934281
16,30,moment_quant_exact_intervals,22,0.0011789579999685884
16,30,moment_quant_exact_samples,8,0.0008999579999908747
16,30,moment_quant_approx_intervals,9,0.004858458000057908
16,30,moment_quant_approx_samples,23,0.003742540999951416
16,100,moment_quant_approx_intervals,13,0.005588291999970352
16,100,moment_quant_exact_samples,9,0.0032219999999369975
16,100,moment_quant_exact_intervals,1,0.0013869169999907172
16,100,moment_quant_approx_intervals,19,0.005775500000027023
16,100,moment_quant_exact_intervals,9,0.0013461669999514925
16,100,moment_quant_exact_samples,1,0.0030815830000392452
16,100,moment_quant_approx_samples,14,0.004142042000012225
16,100,moment_quant_approx_samples,24,0.004199875000040265
16,100,moment_quant_approx_samples,15,0.0041149579999455455
16,100,moment_quant_exact_samples,15,0.0031212499999355714
16,100,moment_quant_exact_samples,26,0.003110499999934291
16,100,moment_quant_exact_samples,23,0.003104500000063126
16,100,moment_quant_approx_samples,7,0.004195999999978994
16,100,moment_quant_exact_intervals,28,0.0013527080000130809
16,100,moment_quant_approx_samples,4,0.004134207999982209
16,100,moment_quant_approx_samples,29,0.004179625000006126
16,100,moment_quant_exact_intervals,18,0.001335416999950212
16,100,moment_quant_approx_samples,5,0.004127959000015835
16,100,moment_quant_approx_intervals,5,0.005480667000028916
16,100,moment_quant_approx_intervals,4,0.005391499999973348
16,100,moment_quant_exact_samples,16,0.0030451669999820297
16,100,moment_quant_approx_samples,6,0.004190375000007407
16,100,moment_quant_approx_intervals,16,0.005418917000042711
16,100,moment_quant_exact_intervals,16,0.0013693749999674765
16,100,moment_quant_exact_samples,10,0.0029836659999773474
16,100,moment_quant_exact_samples,22,0.0029719159999785916
16,100,moment_quant_exact_samples,17,0.002961500000083106
16,100,moment_quant_exact_intervals,0,0.0013333340000372118
16,100,moment_quant_approx_samples,21,0.004208833999996386
16,100,moment_quant_exact_intervals,6,0.0013394580000749556
16,100,moment_quant_approx_intervals,18,0.005408959000078539
16,100,moment_quant_approx_intervals,22,0.00547958300001028
16,100,moment_quant_exact_intervals,20,0.0013343749999421561
16,100,moment_quant_approx_intervals,23,0.005400165999958517
16,100,moment_quant_exact_samples,25,0.003063458000042374
16,100,moment_quant_exact_samples,24,0.0030702079999400667
16,100,moment_quant_exact_samples,28,0.0030667500000163272
16,100,moment_quant_exact_intervals,8,0.0013416250000091168
16,100,moment_quant_exact_samples,14,0.0030824169999732476
16,100,moment_quant_exact_intervals,10,0.001318541999921763
16,100,moment_quant_approx_intervals,12,0.005477208000002065
16,100,moment_quant_approx_samples,28,0.0041066669999736405
16,100,moment_quant_exact_samples,21,0.003065874999947482
16,100,moment_quant_approx_samples,25,0.004193332999989252
16,100,moment_quant_approx_intervals,2,0.005395582999994986
16,100,moment_quant_exact_intervals,2,0.0013437089999115415
16,100,moment_quant_exact_intervals,13,0.0013189159999456024
16,100,moment_quant_approx_samples,11,0.004220916999997826
16,100,moment_quant_exact_intervals,17,0.0013370840000561657
16,100,moment_quant_exact_samples,29,0.0030671250000295913
16,100,moment_quant_exact_intervals,7,0.0013235000000122454
16,100,moment_quant_exact_intervals,21,0.001312790999918434
16,100,moment_quant_exact_intervals,26,0.0013078329999416383
16,100,moment_quant_approx_samples,18,0.004130166999971152
16,100,moment_quant_exact_intervals,29,0.0013298329999997804
16,100,moment_quant_exact_intervals,14,0.0013098330000502756
16,100,moment_quant_approx_samples,10,0.004200917000048321
16,100,moment_quant_approx_intervals,7,0.00540666599999895
16,100,moment_quant_approx_intervals,9,0.005458124999904612
16,100,moment_quant_approx_intervals,29,0.005382040999961646
16,100,moment_quant_approx_intervals,14,0.005455792000020665
16,100,moment_quant_exact_samples,13,0.0030098749999751817
16,100,moment_quant_approx_samples,13,0.004125666000049932
16,100,moment_quant_exact_intervals,27,0.0013514170000235026
16,100,moment_quant_exact_samples,6,0.0030803750000814034
16,100,moment_quant_approx_intervals,6,0.005502167000031477
16,100,moment_quant_approx_samples,17,0.0041206250000414
16,100,moment_quant_exact_intervals,12,0.0013407499999402717
16,100,moment_quant_exact_samples,20,0.003086459000087416
16,100,moment_quant_exact_samples,8,0.003064790999928846
16,100,moment_quant_approx_samples,23,0.004201582999940001
16,100,moment_quant_exact_intervals,11,0.001342249999993328
16,100,moment_quant_approx_samples,22,0.004132541999979367
16,100,moment_quant_exact_samples,4,0.002875541999969755
16,100,moment_quant_approx_intervals,15,0.005486750000045504
16,100,moment_quant_approx_samples,26,0.0041086249999580104
16,100,moment_quant_exact_intervals,24,0.001337458999955743
16,100,moment_quant_approx_intervals,28,0.005476667000039015
16,100,moment_quant_approx_samples,9,0.004117708000080711
16,100,moment_quant_approx_intervals,8,0.0054647500001010485
16,100,moment_quant_approx_samples,0,0.004106833000037113
16,100,moment_quant_exact_intervals,22,0.0013392090000934331
16,100,moment_quant_approx_samples,12,0.004227000000014414
16,100,moment_quant_approx_intervals,26,0.005401042000016787
16,100,moment_quant_approx_intervals,17,0.005461500000023989
16,100,moment_quant_exact_samples,7,0.0030639999999948486
16,100,moment_quant_approx_samples,27,0.004121832999999242
16,100,moment_quant_approx_intervals,25,0.0054709580000462665
16,100,moment_quant_approx_samples,3,0.004110125000011067
16,100,moment_quant_approx_samples,16,0.004180042000029971
16,100,moment_quant_exact_intervals,4,0.0013420000000223808
16,100,moment_quant_approx_intervals,3,0.005391458999952192
16,100,moment_quant_approx_samples,2,0.004171541000005163
16,100,moment_quant_exact_samples,5,0.002984167000022353
16,100,moment_quant_approx_samples,19,0.004103458000031424
16,100,moment_quant_exact_samples,19,0.0030232919999662045
16,100,moment_quant_exact_intervals,5,0.0013342919999104197
16,100,moment_quant_approx_intervals,0,0.005493709000006675
16,100,moment_quant_exact_intervals,3,0.0013321659999974145
16,100,moment_quant_exact_samples,0,0.0031306250000397995
16,100,moment_quant_exact_samples,12,0.0030939170000010563
16,100,moment_quant_approx_intervals,1,0.005414582999947015
16,100,moment_quant_exact_samples,18,0.0030652919999738515
16,100,moment_quant_approx_intervals,20,0.0054727500000808504
16,100,moment_quant_exact_samples,3,0.0030690830000139613
16,100,moment_quant_approx_samples,1,0.004134334000013951
16,100,moment_quant_approx_intervals,21,0.0054912919999878795
16,100,moment_quant_exact_intervals,15,0.001342165999972167
16,100,moment_quant_approx_intervals,10,0.005402499999945576
16,100,moment_quant_exact_samples,2,0.003029917000048954
16,100,moment_quant_exact_samples,27,0.0030167500000288783
16,100,moment_quant_exact_intervals,23,0.0013318750000053114
16,100,moment_quant_approx_samples,8,0.00421308299996781
16,100,moment_quant_approx_samples,20,0.0041099160000612756
16,100,moment_quant_approx_intervals,24,0.005479708000052597
16,100,moment_quant_exact_samples,11,0.003082875000018248
16,100,moment_quant_approx_intervals,27,0.0054598340000211465
16,100,moment_quant_exact_intervals,19,0.0013410409999323747
16,100,moment_quant_exact_intervals,25,0.0013139579999688067
16,100,moment_quant_approx_intervals,11,0.005479792000073758
16,300,moment_quant_approx_samples,10,0.00536595899995973
16,300,moment_quant_exact_intervals,27,0.0018796250000150394
16,300,moment_quant_exact_intervals,21,0.001752666000015779
16,300,moment_quant_exact_intervals,25,0.0018365420000918675
16,300,moment_quant_approx_samples,19,0.005317290999983015
16,300,moment_quant_approx_intervals,16,0.00723054200000206
16,300,moment_quant_exact_samples,6,0.00930516699997952
16,300,moment_quant_approx_intervals,22,0.00726691700003812
16,300,moment_quant_approx_intervals,17,0.007198208999966482
16,300,moment_quant_exact_samples,27,0.00923966699997436
16,300,moment_quant_approx_intervals,15,0.007279457999970873
16,300,moment_quant_approx_samples,15,0.005322750000004817
16,300,moment_quant_approx_samples,29,0.0052970409999488766
16,300,moment_quant_exact_samples,13,0.008871458000044186
16,300,moment_quant_approx_intervals,5,0.007266416999982539
16,300,moment_quant_exact_samples,26,0.009196667000082925
16,300,moment_quant_exact_samples,12,0.00906745800000408
16,300,moment_quant_exact_samples,14,0.009142249999968044
16,300,moment_quant_exact_intervals,17,0.0017936670000153754
16,300,moment_quant_exact_intervals,1,0.0018566669999700025
16,300,moment_quant_approx_samples,25,0.005331875000024411
16,300,moment_quant_exact_samples,8,0.00942099999997481
16,300,moment_quant_exact_samples,15,0.009017500000027212
16,300,moment_quant_approx_samples,14,0.0053887909999730255
16,300,moment_quant_exact_samples,4,0.009139249999975618
16,300,moment_quant_exact_samples,20,0.009042708000038147
16,300,moment_quant_approx_intervals,29,0.007276790999981131
16,300,moment_quant_approx_samples,7,0.0053196669999806545
16,300,moment_quant_exact_intervals,13,0.001877874999991036
16,300,moment_quant_exact_intervals,16,0.001752040999917881
16,300,moment_quant_approx_intervals,28,0.007265667000069698
16,300,moment_quant_exact_intervals,5,0.0018570830000044225
16,300,moment_quant_approx_samples,16,0.005332666999947833
16,300,moment_quant_approx_intervals,19,0.007224416999974892
16,300,moment_quant_approx_intervals,7,0.007211750000010397
16,300,moment_quant_approx_samples,24,0.005303792000063368
16,300,moment_quant_exact_intervals,19,0.0018613330000789574
16,300,moment_quant_approx_intervals,1,0.007239791999950285
16,300,moment_quant_exact_samples,29,0.009190042000000176
16,300,moment_quant_exact_intervals,2,0.0017853340000328899
16,300,moment_quant_exact_intervals,24,0.001842333000013241
16,300,moment_quant_approx_samples,3,0.005329207999920982
16,300,moment_quant_exact_samples,23,0.009230000000002292
16,300,moment_quant_approx_samples,28,0.00531583299994054
16,300,moment_quant_approx_samples,13,0.005309708000027058
16,300,moment_quant_approx_samples,5,0.005293665999943187
16,300,moment_quant_approx_intervals,10,0.007220000000074833
16,300,moment_quant_approx_samples,23,0.005304249999994681
16,300,moment_quant_approx_intervals,3,0.007210874999941552
16,300,moment_quant_approx_intervals,26,0.007199791999937588
16,300,moment_quant_exact_intervals,11,0.0018656669999472797
16,300,moment_quant_approx_samples,4,0.005311750000032589
16,300,moment_quant_approx_intervals,21,0.007212332999984028
16,300,moment_quant_exact_samples,1,0.00931733400000212
16,300,moment_quant_approx_samples,0,0.005311166000069534
16,300,moment_quant_exact_samples,25,0.009284207999940008
16,300,moment_quant_exact_intervals,15,0.0017861249999668871
16,300,moment_quant_exact_intervals,20,0.0018375000000787622
16,300,moment_quant_approx_intervals,2,0.007264291000069534
16,300,moment_quant_approx_samples,1,0.005310416000043006
16,300,moment_quant_exact_intervals,23,0.0018641249999973297
16,300,moment_quant_exact_intervals,9,0.0017548750000742075
16,300,moment_quant_approx_intervals,9,0.007278250000013031
16,300,moment_quant_exact_samples,9,0.009412333000000217
16,300,moment_quant_approx_samples,17,0.005324374999986503
16,300,moment_quant_approx_samples,11,0.005322916999944027
16,300,moment_quant_approx_samples,21,0.005293707999953767
16,300,moment_quant_exact_intervals,22,0.0018666249999341744
16,300,moment_quant_approx_intervals,4,0.007259166000039841
16,300,moment_quant_exact_samples,21,0.009312124999951266
16,300,moment_quant_approx_intervals,18,0.007256541999936417
16,300,moment_quant_approx_samples,2,0.005311124999934691
16,300,moment_quant_exact_samples,18,0.00939220899999782
16,300,moment_quant_approx_intervals,11,0.0072538749999466745
16,300,moment_quant_exact_intervals,4,0.0018689170000243394
16,300,moment_quant_exact_intervals,0,0.0017515419999654114
16,300,moment_quant_approx_intervals,20,0.007281875000103355
16,300,moment_quant_approx_intervals,23,0.007204417000025387
16,300,moment_quant_approx_samples,27,0.005301958000018203
16,300,moment_quant_approx_intervals,13,0.007221832999903199
16,300,moment_quant_exact_intervals,14,0.0018605420000312733
16,300,moment_quant_approx_intervals,27,0.007249666999996407
16,300,moment_quant_exact_samples,5,0.008628082999962317
16,300,moment_quant_exact_samples,16,0.008526000000074418
16,300,moment_quant_exact_samples,28,0.008601875000067594
16,300,moment_quant_exact_intervals,6,0.0017880840000543685
16,300,moment_quant_approx_samples,12,0.005349083000055543
16,300,moment_quant_exact_samples,19,0.009330666999971982
16,300,moment_quant_approx_samples,6,0.0053767910000033226
16,300,moment_quant_exact_intervals,10,0.0018562910000810007
16,300,moment_quant_exact_intervals,8,0.0017644170000039594
16,300,moment_quant_approx_samples,9,0.00532266699997308
16,300,moment_quant_approx_samples,22,0.005283542000029229
16,300,moment_quant_exact_samples,2,0.008446165999998811
16,300,moment_quant_approx_intervals,0,0.007233333999920433
16,300,moment_quant_approx_intervals,25,0.007364916000028643
16,300,moment_quant_exact_intervals,28,0.001873916000022291
16,300,moment_quant_approx_intervals,8,0.007347958000082144
16,300,moment_quant_exact_intervals,12,0.0018552919999592632
16,300,moment_quant_exact_samples,7,0.009304416999952991
16,300,moment_quant_exact_intervals,7,0.0018534580000277856
16,300,moment_quant_approx_samples,18,0.005363625000086358
16,300,moment_quant_exact_intervals,29,0.0018593339999597447
16,300,moment_quant_exact_samples,10,0.009155291999945803
16,300,moment_quant_approx_intervals,12,0.007349833000034778
16,300,moment_quant_exact_samples,0,0.009304415999963567
16,300,moment_quant_approx_samples,26,0.005352874999971391
16,300,moment_quant_approx_samples,20,0.005311583000093378
16,300,moment_quant_exact_intervals,26,0.001866791999987072
16,300,moment_quant_exact_samples,11,0.009248500000012427
16,300,moment_quant_exact_intervals,18,0.0018841249999468346
16,300,moment_quant_exact_samples,17,0.009239792000016678
16,300,moment_quant_exact_samples,24,0.00920804199995473
16,300,moment_quant_approx_intervals,6,0.007442833999903087
16,300,moment_quant_exact_intervals,3,0.0018034580000403366
16,300,moment_quant_exact_samples,22,0.009283082999900216
16,300,moment_quant_approx_intervals,24,0.007084415999997873
16,300,moment_quant_approx_intervals,14,0.007003832999998849
16,300,moment_quant_exact_samples,3,0.008307583000032537
16,300,moment_quant_approx_samples,8,0.005254041999933179
16,1000,moment_quant_exact_intervals,28,0.0033870419999857404
16,1000,moment_quant_exact_samples,4,0.030575915999975223
16,1000,moment_quant_approx_intervals,7,0.013559708000002502
16,1000,moment_quant_approx_samples,2,0.009468540999932884
16,1000,moment_quant_exact_samples,1,0.03060520799999722
16,1000,moment_quant_approx_intervals,27,0.01343120900003214
16,1000,moment_quant_approx_intervals,12,0.013463917000080983
16,1000,moment_quant_exact_intervals,14,0.003282624999997097
16,1000,moment_quant_approx_intervals,28,0.01345116599998164
16,1000,moment_quant_exact_intervals,7,0.0032547499999964202
16,1000,moment_quant_approx_samples,4,0.009617332999937389
16,1000,moment_quant_approx_samples,9,0.009430999999949563
16,1000,moment_quant_approx_samples,15,0.009430250000036722
16,1000,moment_quant_approx_samples,1,0.009417083000016646
16,1000,moment_quant_approx_samples,26,0.009406957999999577
16,1000,moment_quant_exact_samples,17,0.030789208999976836
16,1000,moment_quant_approx_samples,10,0.00962504100004935
16,1000,moment_quant_approx_intervals,3,0.01348570799996196
16,1000,moment_quant_exact_samples,2,0.03025262500000281
16,1000,moment_quant_exact_samples,22,0.03026337500000409
16,1000,moment_quant_approx_intervals,25,0.013468124999917563
16,1000,moment_quant_approx_samples,21,0.009489625000014712
16,1000,moment_quant_exact_samples,0,0.029388959000016257
16,1000,moment_quant_approx_samples,12,0.009634915999981786
16,1000,moment_quant_exact_samples,25,0.0282355419999476
16,1000,moment_quant_exact_intervals,18,0.003341374999990876
16,1000,moment_quant_exact_intervals,4,0.003584500000101798
16,1000,moment_quant_exact_samples,12,0.02789079199999378
16,1000,moment_quant_exact_intervals,2,0.003316500000096312
16,1000,moment_quant_approx_intervals,19,0.013776583000094433
16,1000,moment_quant_exact_samples,19,0.029721915999971316
16,1000,moment_quant_exact_samples,14,0.03048329199998534
16,1000,moment_quant_approx_intervals,22,0.013545541999974375
16,1000,moment_quant_exact_intervals,11,0.003368042000033711
16,1000,moment_quant_exact_intervals,26,0.0033161670000936283
16,1000,moment_quant_exact_samples,8,0.030462583000030463
16,1000,moment_quant_approx_samples,14,0.009631208999962837
16,1000,moment_quant_approx_samples,29,0.009415916999955698
16,1000,moment_quant_approx_samples,0,0.00999270800002705
16,1000,moment_quant_approx_intervals,15,0.013319165999973848
16,1000,moment_quant_exact_intervals,15,0.0032758749999857173
16,1000,moment_quant_exact_samples,13,0.027486666999948284
16,1000,moment_quant_approx_intervals,16,0.01337229099999604
16,1000,moment_quant_approx_intervals,23,0.013288999999986117
16,1000,moment_quant_approx_intervals,5,0.013311499999986154
16,1000,moment_quant_approx_samples,13,0.00967524999998659
16,1000,moment_quant_exact_intervals,9,0.003353500000002896
16,1000,moment_quant_exact_samples,7,0.02648033299999497
16,1000,moment_quant_exact_samples,3,0.02657704199998534
16,1000,moment_quant_approx_intervals,26,0.01333054099995934
16,1000,moment_quant_exact_intervals,6,0.0032633340000529643
16,1000,moment_quant_approx_samples,28,0.009730708000006416
16,1000,moment_quant_exact_intervals,25,0.0033203330000333153
16,1000,moment_quant_exact_samples,5,0.03020724999998947
16,1000,moment_quant_approx_samples,25,0.009802667000030851
16,1000,moment_quant_approx_samples,20,0.00965229200005524
16,1000,moment_quant_exact_samples,27,0.029048249999959808
16,1000,moment_quant_exact_intervals,5,0.0032715830000142887
16,1000,moment_quant_exact_intervals,16,0.0033056249999390275
16,1000,moment_quant_exact_samples,6,0.029496999999992113
16,1000,moment_quant_approx_samples,6,0.009753124999974716
16,1000,moment_quant_exact_intervals,20,0.0033433749999858264
16,1000,moment_quant_exact_intervals,10,0.0032107910000149786
16,1000,moment_quant_exact_intervals,13,0.0032854160000397314
16,1000,moment_quant_exact_intervals,1,0.0032071660000383417
16,1000,moment_quant_exact_samples,16,0.027916000000004715
16,1000,moment_quant_approx_intervals,20,0.013392292000048656
16,1000,moment_quant_approx_intervals,10,0.013281834000054005
16,1000,moment_quant_exact_intervals,24,0.0032557499999938955
16,1000,moment_quant_exact_samples,9,0.027484500000014123
16,1000,moment_quant_approx_intervals,1,0.013401874999999563
16,1000,moment_quant_approx_intervals,9,0.013787457999910657
16,1000,moment_quant_approx_samples,24,0.009602666999967369
16,1000,moment_quant_exact_samples,15,0.030191374999958498
16,1000,moment_quant_exact_samples,21,0.027550165999969067
16,1000,moment_quant_approx_intervals,29,0.013679916999990382
16,1000,moment_quant_exact_intervals,29,0.00327716699996472
16,1000,moment_quant_approx_samples,18,0.009851832999970611
16,1000,moment_quant_exact_samples,20,0.027283333000013954
16,1000,moment_quant_exact_intervals,22,0.003257125000004635
16,1000,moment_quant_approx_intervals,0,0.01333587500005251
16,1000,moment_quant_approx_samples,3,0.009703500000000531
16,1000,moment_quant_approx_intervals,21,0.013262792000091395
16,1000,moment_quant_exact_intervals,17,0.0032807500000444634
16,1000,moment_quant_exact_intervals,23,0.003294083000014325
16,1000,moment_quant_approx_intervals,6,0.013334500000041771
16,1000,moment_quant_approx_samples,11,0.009600125000019943
16,1000,moment_quant_approx_samples,22,0.009634459000039897
16,1000,moment_quant_exact_intervals,12,0.003328249999981381
16,1000,moment_quant_approx_intervals,2,0.013312499999983629
16,1000,moment_quant_approx_intervals,8,0.013321707999921273
16,1000,moment_quant_exact_samples,11,0.027411000000029162
16,1000,moment_quant_exact_samples,28,0.02743937500008542
16,1000,moment_quant_exact_samples,23,0.027397999999948297
16,1000,moment_quant_exact_samples,18,0.02745112499997049
16,1000,moment_quant_approx_intervals,17,0.013352166999993642
16,1000,moment_quant_exact_intervals,27,0.0032600839999759046
16,1000,moment_quant_exact_samples,29,0.02916129099992304
16,1000,moment_quant_approx_intervals,4,0.013365249999992557
16,1000,moment_quant_approx_samples,8,0.009645334000083494
16,1000,moment_quant_exact_intervals,21,0.003343041000107405
16,1000,moment_quant_approx_intervals,24,0.013434875000029933
16,1000,moment_quant_exact_samples,26,0.028146084000013616
16,1000,moment_quant_exact_intervals,19,0.0033390840000038224
16,1000,moment_quant_approx_intervals,18,0.013322167000069385
16,1000,moment_quant_approx_samples,27,0.009625958000015089
16,1000,moment_quant_exact_intervals,0,0.0033359160000827615
16,1000,moment_quant_approx_intervals,11,0.013315332999923157
16,1000,moment_quant_approx_samples,7,0.009657374999960666
16,1000,moment_quant_exact_intervals,3,0.003324958999996852
16,1000,moment_quant_approx_samples,17,0.009653208000031555
16,1000,moment_quant_exact_samples,24,0.026520834000052673
16,1000,moment_quant_approx_samples,23,0.009644707999996172
16,1000,moment_quant_exact_intervals,8,0.003368667000017922
16,1000,moment_quant_approx_intervals,14,0.01334954200001448
16,1000,moment_quant_exact_samples,10,0.028482582999913575
16,1000,moment_quant_approx_samples,5,0.009736290999967423
16,1000,moment_quant_approx_samples,16,0.0096504589999995
16,1000,moment_quant_approx_intervals,13,0.013296208000042498
16,1000,moment_quant_approx_samples,19,0.009657000000061089
16,3000,moment_quant_exact_intervals,17,0.008401875000004111
16,3000,moment_quant_approx_intervals,0,0.03138733399998728
16,3000,moment_quant_approx_intervals,15,0.031030457999918326
16,3000,moment_quant_approx_samples,12,0.02148870899998201
16,3000,moment_quant_exact_intervals,0,0.00814150000007885
16,3000,moment_quant_approx_intervals,7,0.031110042000022986
16,3000,moment_quant_approx_samples,15,0.02150529200002893
16,3000,moment_quant_approx_samples,3,0.022371791999944435
16,3000,moment_quant_approx_samples,22,0.021998249999910513
16,3000,moment_quant_exact_samples,15,0.08361945800004378
16,3000,moment_quant_approx_samples,13,0.02196854099997836
16,3000,moment_quant_approx_samples,24,0.02197829199997159
16,3000,moment_quant_approx_intervals,1,0.030821332999948936
16,3000,moment_quant_exact_samples,16,0.07974049999995714
16,3000,moment_quant_approx_samples,28,0.02195570799995039
16,3000,moment_quant_approx_samples,26,0.021905542000013156
16,3000,moment_quant_approx_samples,10,0.02184891600006722
16,3000,moment_quant_exact_intervals,22,0.007682709000050636
16,3000,moment_quant_approx_samples,8,0.022044791999974223
